,0
79,"If you're looking for a review on this game you've come to the wrong place, but if you're looking for an outstanding pie recipe you've come to the right place.

Ingredients:

1. 6 tablespoons unsalted butter
2. 1/2 cup white sugar
3. 1/2 cup brown sugar
4. 1/4 cup water
5. 1/4 teaspoon cinnamon
6. 1 pinch salt
7. 5 apples - peeled, cored and sliced
8. 1 pastry for double-crust pie

Directions:

1. Preheat oven to 425 degrees F (220 degrees C).
2. Combine butter, white sugar, brown sugar, water, cinnamon, and salt in a saucepan over medium heat. Bring to a boil, remove from heat and set aside.
3. Roll out half the pastry to fit a 9-inch pie plate. Place bottom crust in pie plate; pour in apple slices.
4. Roll out top crust into a 10-inch circle. Cut into 8 (1-inch) wide strips with a sharp paring knife or pastry wheel. Weave the pastry strips, one at a time, into a lattice pattern. Fold the ends of the lattice strips under the edge of the bottom crust and crimp to seal.
5. Pour butter-sugar mixture over top of pie, coating the lattice, and allowing any remaining sauce to drizzle through the crust.
6. Bake in the preheated oven for 15 minutes. Reduce heat to 350 degrees F (175 degrees C), and bake until the crust is golden brown, the caramel on the top crust is set, and the apple filling is bubbling, 35 to 40 more minutes. Allow to cool completely before slicing."
80,"Beautiful beach, very fitting for Quarter to One Life"
81,fun and short
82,"huh, that was short. Cool though"
83,"From the store page description: ""Originally planned as a section of the Highway 17 chapter of Half-Life 2, Lost Coast is a playable technology showcase that introduces High Dynamic Range lighting to the Source engine.""

Yeah, it is exactly that. You can complete it in roughly 10 minutes. More free Half Life 2 content, so, yay?"
84,a good 15 minutes game
85,Short but cool game if you're into visuals and the source engine
86,"I recommend you give this little lost chapter a look just because it's a cool little window into what gaming's priorities, standards, stylistic attitudes were like kind of circa 2006."
87,"A kind of DLC for the original Half-Life 2. Is essentially a test room for improvements to the graphics engine, such as HDR lighting, facial expressions or texturing. Coupled with developer commentary, it looks very cool. You can learn a lot of details about the game development process."
88,Enemy encounters felt better than hl2
89,I hope you like leeches
90,coast wasnt lost
91,he killed me
92,Fish
93,"i don't have anything to say here, i just want to fill out a review of all the half lives;
this thing is not bad, not good, just inconsequential really"
94,"[h1]Rating[/h1]
8/10

[h1]Intro[/h1]
A very short but well polished cut Half-Life 2 level.

[h1]Positives[/h1]
+ Great physics.
+ Good replay value.
+ Good weapon variety.
+ Good aesthetics and graphics.

[h1]Negatives[/h1]
- Super short. You'd be lucky to get 20 minutes of game time.

[b][u]Half-Life review[/u][/b]
https://steamcommunity.com/profiles/76561198096811507/recommended/70/
[b][u]Half-Life: Opposing Force review[/u][/b]
https://steamcommunity.com/profiles/76561198096811507/recommended/50/
[b][u]Half-Life: Blue Shift review[/u][/b]
https://steamcommunity.com/profiles/76561198096811507/recommended/130/
[b][u]Half-Life 2 review[/u][/b]
https://steamcommunity.com/profiles/76561198096811507/recommended/220/
[b][u]Half-Life 2: Episode 1 review[/u][/b]
https://steamcommunity.com/profiles/76561198096811507/recommended/380/
[b][u]Half-Life 2: Episode 2 review[/u][/b]
https://steamcommunity.com/profiles/76561198096811507/recommended/420/"
95,"""HDR"" is apparently an ugly colour palette and too much bloom

Half-Life 2 is good though"
96,
97,"First thing with ""Half-Life"" name on it that i dont like."
98,"fish man
laugh"
99,"Short and sweet, nothing to gain by playing this but is a fun challenge on hard for sure."
100,"it's simple, they wanted to show off there HDR lighting before the 2 episodes arrived"
101,It's half life so i enjoy it
102,good example for any young game devs to understand the thought process and how much work it take to make a legendary title such as Half Life 2.
103,"easily the best half life game. very long playthrough length and incredible story, the level design is impeccable, absolutely zero glitches."
104,ㅤ
105,"A test map for HDR and some of the newer implementations of Half-Life 2's Episodes, it's short but it's sweet and the commentary is top notch for more in-depth Behind the Scenes information."
106,Absolute waste of time. WTF is this garbage lmao
107,"I really liked the commentary mode for the game. Keep doing stuff like this, this was cool."
108,Best half-life game
109,Cool tech demo.
110,mmm yes technology oooo lighting oooo gordon fishman.....
111,"Half-Life 2: Lost Coast is a very short but good game.
"
112,"""Originally planned as a section of the Highway 17 chapter of Half-Life 2, Lost Coast is a playable technology showcase that introduces High Dynamic Range lighting to the Source engine.""

Short ~25 minute demo showing off the potential of HDR. Have nothing bad to say about the experience"
113,"Although originally intended to be a level for half-life 2 Lost Coast was ultimately cut and it's not hard to see why.
The level is unlike any in half-life 2 as it feels unbalanced, incomplete and amateurish.
Being reused as a tech demo to showcase High-Dynamic lighting in the source engine it fails it's job as the version of source found in this game is behind most source games such as Half-life 2 and it's episodes, CS:GO and Team Fortress 2.

You're not missing anything not playing this and if you do it'll be like any mediocre Netflix show as it completely exists your head once done with it.

Edit: Due to Lost Coast being ran on a old version of the source engine many bugs have occurred such as the skybox flickering as well as the water having a missing textures."
114,i mean i understand what the developers of this game were going for especially gabe newell but i think they attempted to produce this with not the same etchisits that the original gam ehad i understand this was supposed to be a short tutorial of sorts but i dont thing this game was receavied witht he amount of love its predecessors got so thats why i shall humbluels say with unfortuante laosst this game is sus
115,truly the greatest half-life game ever
116,"just bad. missing textures, puzzles which take a long time (which i dont like) and more things. dont get it."
117,its a short nice game good for a little run around easy to beat and really fun!
118,"Hi this is Gabe Newell and welcome to the lost coast. In this tour, we're going to be talking about a new graphics technology we've been designing, called High Dynamic Range, or HDR."
119,"A super short demo for Half-Life 2 (And by super short, I do seriously mean it). It contains the basic gameplay that HL 2 has today like the same weapon variety and taking down a chopper with rockets. Story is decent but you need to remember that this game is stupid short and is just a demo, so you cant really expect much lore other than Gordon Fisherman. For a demo it's really good, it shows the basics and quirks of HL 2. Funnily enough though, I played this demo AFTER completing HL 2: Ep 2. If you have this in your library and have a solid like, 20 mins to kill or so then play it, it's fun for what it's worth."
120,"My favorite part was when the fisherman said ""I guess this is it, we are on... The lost coast."" Shit myself after that."
121,nice graphics and doesnt kill my computer. also funny gordon fish man joke. the dev commentary was very informative on how the source shaders work.
122,I tried to jump off the scaffolding into the ocean and broke my legs 10/10
123,"⠄⠄⣿⣿⣿⣿⠘⡿⢛⣿⣿⣿⣿⣿⣧⢻⣿⣿⠃⠸⣿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⣿⣿⣿⣿⢀⠼⣛⣛⣭⢭⣟⣛⣛⣛⠿⠿⢆⡠⢿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⠸⣿⣿⢣⢶⣟⣿⣖⣿⣷⣻⣮⡿⣽⣿⣻⣖⣶⣤⣭⡉⠄⠄⠄⠄⠄
⠄⠄⠄⢹⠣⣛⣣⣭⣭⣭⣁⡛⠻⢽⣿⣿⣿⣿⢻⣿⣿⣿⣽⡧⡄⠄⠄⠄
⠄⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣶⣌⡛⢿⣽⢘⣿⣷⣿⡻⠏⣛⣀⠄⠄
⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠙⡅⣿⠚⣡⣴⣿⣿⣿⡆⠄
⠄⠄⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠄⣱⣾⣿⣿⣿⣿⣿⣿⠄
⠄⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠣⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠑⣿⣮⣝⣛⠿⠿⣿⣿⣿⣿⠄
⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠄"
124,Definitely Gordon Fishman
125,This and HDTF are the only good half life games
126,"Half-Life 2: Life Coast is a tech demonstration rather than a game. It shows off high-dynamic-range rendering in the Source Engine. The gameplay is short and not related to the Half-Life Lore. 

It includes 3 modes: Easy, Medium, and, Hard.
1. Easy: Too easy, don't play this. Difficulty 0/10;
2. Medium: Again easy. Difficulty 0/10;
3. Hard: Also easy and not a challenge at all. Difficulty: 1/10.

Weapons: Same as the Half-Life 2 franchise.

Multiplayer: No.

Overall, It's good in the view of a tech demonstration. Gameplay and lore-wise, nope."
127,i think i found the coast
128,"too boring. dont play it



pls give award"
129,This is a wholesome experience
130,"I love the part when Gordon says ""I found the coast they lost"" ... so heartbreaking"
131,short but cool
132,They weren't lying
133,"I opened the game, it crashed, my graphic doesn't support it. I opened it again, started the game, it crashes. I play it again, I'm about to pass it, it crashes.
I play it again, it crashes again.
I run it without any problem, I check my pc in case there was something strange open, indeed, 
...
....
......
............
...................
it was Half Life 3 what was consuming so many resources....
....
.......
...........
.................
.........................
...................................
..............................................
I wake up, I realize that it had crashed again."
134,Such an amazing game filled with Lore and gameplay.
135,Gordon Fishman
136,very boring
137,"its like 20 minutes of more half life, cool"
138,Nice little tech demo.
139,fisherman
140,Cringe
141,wut is this? git now
142,"It was an interesting experience, seeing how the game is made, and finding out how a game engine is modified to make room for future improvements."
143, quarter-life 7/10
144,Best game of the series
145,"this single chapter has the best story line of all time, It brought me to tears within the first five minutes, why did they cut this 2/10"
146,yup that sure was a bonus half-life map
147,"Short, fun, and taught me what HDR even is."
148,now add fishing
149,can valve really count to 3
150,"Very interesting look into the design process of the team at Valve. Great for those interested in game design, or just overall have an interest in the creation of art."
151,"Its just an extra mission but it is quite fun, also its free with half life 2 so no need to worry about paying for it."
152,My favorite in the franchise! A must play!
153,"An informative addition to HL2 highlighting the Source technologies. Although I've already learned these facts from YouTube videos, it's been a pleasure to recall them in interactive manner."
154,"shorter than I thought it would be but, still a fun add on for half life."
155,"this isn't half life 3!!!!!11!!1!1!1!!!!!11!!!!!
i want refund NOW"
156,"[i]听说这部Lost Coast原本是Half Life 2的一个小章节。[/i]

开发者讲解模式对HDR和Reflection进行了简单的描述。没什么特点。"
157,fisherman
158,leeches
159,Something about being influential 2: Lost Coast
160,definitely a game
161,gordon fisherman... or fishman?
162,i love the graphics
163,I'm lost in a coast
164,"Pretty good for what it is, being a tech showcase and all. Nice little area to mess around in with console commands."
165,A really fun demo to play.
166,"Not bad game, Level is short and you can mount it to gmod. Backstory is unknown and the guy is just there, Not bad but hard a little. Since this is just upgraded source engine because of graphics being a little better."
167,this is worst than the the one before one chapter!!!!!! >:(
168,"half life fisherman
"
169,"great
"
170,the coast is lost (very much like my father)
171,"What Uplink was to the original Half-Life, Lost Coast is to Half-Life 2; a non-canonical, self-contained Half-Life story that also serves as a tech-demo for the features of its engine. If you want to feel out how good your PC would be at running source-based games it might be worth trying out but other than that there is more substantial Half-Life content available."
172,a short but fun experience
173,very speedrunable
174,"Beautiful short tech demo of the new 2005 Source engine HDR lighting.
https://steamcommunity.com/sharedfiles/filedetails/?id=2831811994"
175,"This game took me like 15 minutes to finish, but I played it again for the included 14 pieces of developer commentary.

Its really fun, has some one time samples of some valve game mechanics, and doesn't overplay each one. Plus the showcased lighting tech is fun to point out, and its still better than many modern game's lighting. Anyways who could get bored playing any game for 15 minutes? Give it a try, its good."
176,"best part of the trilogy, found my dad here"
177,gordon fishman
178,it's like half life 2 but lost coast
179,This is actually good like they actually went for realism
180,WHERES OSAMAAAAAAAAA??!?!?!?!?!?
181,"Well, you're lost. For you to be a little more lost, jump into the water.

Overall Review: It's short, You can watch a youtube video on it."
182,"My personal favorite of the Half Life series. This game features riveting back straightening content which always keeps me glued to the screen to see the next thing to see. The features were very much there and there was an incredible amount of movement features which Valve so beautifully integrated into the brand new Source engine. All of the gameplay mechanics were beautifully crafted and fine tuned to the point of perfection to the finest detail. I cannot give any more amount of respect to the employees who worked on Half Life 2: Lost Coast as it gives the player the true experience of not only the source engine, but the entire Half Life universe along with it. 

I cannot begin to describe how filled with passion I am for this game and I wish to communicate the lengths I am willing to go through to give this game the support it deserves for its sequel. Thank you Valve for creating this digital masterpiece unrivaled by anything of mortal human creation since the invention of ancient Chinese philosophy. Gaben you are my hero"
183,"Time For Half Life 3 With New Graphics, We Don´t Want VR Stuff"
184,"kill
"
185,Fun tech demo
186,dis game kinda shrimple...
187,ㅤ
188,well spent 40 minutes.
189,"Hi Gabe Newell,

It's time for Half-Life 3.

Thanks!"
190,half life 2 episode 3
191,I love playing this short game. I use it to check frame rates etc. But it's fun.
192,"Eh... more of a tech demo than a game, but it isn't bad"
193,the fishman is cool
194,"Boom destroyed combines and choppers 

boom killed fisherman 

boom killed self 

thanks for playing hl2 gaben

(after killing self triage of dawn hl2 music starts)*zooming in to my face*"
195,My want and need for a new Valve experience that doesn't require selling my liver in order to buy a VR Headset wishes this was a full game
196,but i found the coast
197,I can play this repeat
198,fishman
199,You need it to complete it.
200,"i got this bundled with HL2, good insight on how HL2 works i guess."
201,Neat for what it is (a showcase). The ability to listen to commentary is cool.
202,I found the coast
203,i lost my crowbar :(
204,Balls: Lost Balls
205,A bit short but it's Half-life.
206,"isnt actually a game, but a showcase. still fun tho"
207,I would say that this is a beautiful introduction to the Half-Life 2 game. It's short and the graphics are beautiful. Gameplay is fantastic just as you will find in HL2. This would be a great demo for the game if this part was in the game. As it is it's good advertisement and a good way to promote the game.
208,"

Damned This tech demo just hits different in 2022 ! Almost crashed my RTX !


"
209,18 Minute
210,good
211,those were nice explanations ngl
212,combine gunship disguised as a chopper
213,no idea wtf is going on
214,better than Half Life Source
215,greatest digital experience anyone could have
216,Forget G-Man! The Fisherman is the most mysterious character in the Half Life universe
217,Pretty good tech demo. It comes with HL2 when you buy it so your not losing any money if you don't like it. Time to beat it can be done in 15 or 20 mins.
218,real life
219,its a good demo
220,"Even though it takes you only about 15 minutes, it's still more fun that most of the Half-Life 2 mods that I found."
221,Doesn't have a fishing minigame even tho it has a fisherman
222,pretty epic
223,I took a nice little hiking trip
224,Short but sweet. Really sweet. The story & characters are cool and the graphics are good.
225,"Well if you want to play Half-Life 2 but don't wanna do a whole new play through then this works fine.

Short 12 minute game without lore that has Half-Life 2 themes."
226,The Fisherman is truly the greatest character in the Half-Life franchise.
227,     790 / 1.000
228,A true classic Half-Life game. This is a must play game!
229,it's free!
230,Gordon Fisherman
231,Lost coast is a nice cut content tbh and with the commentary available it gives you more time to waste listening to VALVe's employees things they did on the source engine and basically on the code it's also nice 15 min. of killing combine and basically being an anti-citizen
232,this is just a tech demo still pretty good tho
233,The video stress test is F****** amazing
234,"As a person who enjoyes lookin indepth about game design, this little tech demo is quiet good insight of valve devs thought process when they still made games."
235,play it if u want but i think its good
236,Source engine is cool and bright.
237,This is the first hl2 game with high dynamic range
238,if it was cut they would have cut npcs....... still good
239,"Played it once, says i played 90 hours of it for some reason."
240,cool ig but where is hl3?
241,the god rays in the church are the crème de la crème
242,the greatest game of all time
243,fish
244,"I got my Twitter suspended for saying ""Jewish"" in a context that wasn't anti-Semitic."
245,"I REMEMBER MAN!
I REMEMBER!!!"
246,"Short experience, doesn't really do much for the Half-Life 2 story unless you're really into the lore, but fun and beautiful nonetheless."
247,"wtf, i found the coast within a few seconds of playing the game
it shouldn't be called ""Half-Life 2: Lost Coast""
it should be called ""Half-Life 2: Found Coast""
because i found it ON the title screen!
fun game though"
248,"It may be short, but it is fun to play."
249,"Kinda pointless, and I don't see how it connects to the main story, but it's a fun little romp."
250,Meh.
251,"I got lost in the coast, kinda annoying but gay hornet"
252,"⢀⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀⣀⣀⣤⣤⣤⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆
⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠁⠸⣼⡿
⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉⠀⠀⠀⠀⠀
⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀
⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠹⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⠻⠿⠿⠿⠿⠛⠉
"
253,I like.
254,Good
255,1/5
256,very short game
257,waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa good gameaz
258,"8.5/10

~15 mins of playtime in a level not included in the Highway 17 chapter of Half-Life 2. It's fun to see what the developers made and scrapped. The developer commentary included with the level gives insights into what the developers had in mind. The vertical level design in the stage is something not seen that much in Half-Life 2 and is instead more prominently seen in Half-Life 1 with its chapter ""Surface Tension"". Overall a fun experience."
259,i want the fisherman to stab me with his harpoon
260,
261,"It's pretty short, but it's fun.
"
262,i got stuck on a part
263,"Wow this first level is really cool, I wonder what the next one i- *Credits*"
264,lost cum
265,is nice 20 min game
266,It's half life. What more can be said.
267,"Despite it literally being a cut part of Highway 17 and just a tech demo for HDR, its absolutely amazing.

This demo shows how powerful the source engine is when it comes to HDR lighting, its like RTXs little, weaker brother.

Gameplay and combat wise its the same as HL2 but i do like it when the combine try to ambush or flank me on the stairs.

Music is sad? it fits in very well after almost reaching the end.

One thing that bothers me about this is that this was meant to be a cut part of highway 17, yet this doesnt fit in at any part of the chapter. my guess is that they removed it because its obscurity with the rest of H17 or they remade/rebuilt the chapter from the ground up.

9/10"
268,kinda half assed but good
269,"Not a game per se, just a mediocre playground for some experimental visual settings and physics."
270,it definitely exists
271,It destroyed my graphics when it came out :D Still a lovely short game.
272,i think it would be funny if instead of lost coast it was called lost poop
273,where is the coast and why is it lost
274,I don't get it...
275,crowbar guy gopes fishing for 15 minutes and kills at least 40 people in that time
276,"This is just an additional level in the Half Life 2 game where the developers created it with a more focused purpose to showcase how they developed the HL2 and what are some of the meticulous details they had to take into account to ensure the quality of the audio, visual and mechanics can give players a great gaming experience.

Not something I would recommend you to download and play because again, this is just an additional level where the developers create narrations of how they developed the game."
277,"Played it back in 05, was wowed by the lighting then. Can't say it held up today, had some flickering here and there.

But that wasn't why I played it. I recently played through Portal 2 with the developer commentary, so I decided to go through all Valve games with it.
Had forgotten how fun this little vertical -literally- slice of games was. 

If you're into game development, or just curious about the worlds Valve build, I highly recommend playing through it."
278,"weird little demo for Half-Life 2. somehow I have 90+ hours in this game (no idea how, the game itself only takes about 20 min to beat). The story is pretty simple, Gordon Freeman breaks a headcrab canister, fights a hunter chopper, and saves St. Olga. as far as canonicity to the Half-Life series goes, St. Olga is a canon area (according to a poster Half-Life Alyx), but as for the events of this game themselves, I'm not sure whether or not they are cannon. Perhaps this was a test for Gordon by the gman...
7/10"
279,Steam deck compatible
280,"It's Half-Life, but only 20 minutes long. There is also Gaben and you can visit his shrine in this game."
281,"cool tech demo
yay"
282,well it is more half life 2
283,It's a very quick and fun bit of Half-Life 2 that was cut out of the main game; think of this as Valve giving you a piece of chocolate: you'll definitely want more afterwards because that little bit was so damn sweet.
284,Very informative about how the Source engine works.
285,­
286,Cool extra.
287,i was looking for the coast for 15 minutes then realized I was already on the coast.. anyone know why it's called lost coast???
288,I love The Fisherman. He's my favorite character. Would play it again.
289,Teaser for secret endboss of the franchise.
290,A game engine showcase but still pretty cool
291,Idk a thing about it ive never played it
292,the number one solution for desperate 12 year olds who really want to play the actual game but can't convince their parents to buy it for them
293,i need more
294,Bite-sized half life 2
295,A short little demo test for the main game. Not much to say really.
296,Unga Bunga!
297,"Can’t believe this is what’s happening  in Denmark rn, praying for them 🙏"
298,It's just a tech demo.
299,Yes
300, If you thought The Witcher3 was a masterpeice..... you never played this game !!!!
301,good game but too short xd.
302,"pretty fun mini-mission

valve should make more like this"
303," Short but perfect, the commentary points were amazing to!"
304,the half life game of all time
305,This is a pointless little bonus mission that came with HL2 for me but would have been better off integrated into the original product at some point. Don't go out of your way to play it but I thought it was rather comfortable.
306,it's short but good
307,"If your'e looking for a game with a story you won't ever forget in your life, then this is the perfect game for you, 10/10 would smash again"
