,0
41,"Better not waste your time on Wargaming games at all! Blitz suffered the fate of the older line of games. They constantly change the characteristics of tanks, not for the better, even premium ones. If you do not regularly pay, your premium machine will become dull, and you will lose interest soon. Today you like to play some techniques, and the developers will reduce its characteristics tomorrow. Usually, game creators motivate players to increase excitement, while these games work solely to suppress excitement. There are a lot of much more exciting and honest projects, don't waste your time!"
42,tanks.
43,Accuracy is very bad and loot give bad stuff
44,yawa gago pisti gago putang ina bobo na laro gago to
45,pure cancer
46,I just.. like tanks. Even though the WoT is better than the Blitz
47,"if you have not started playing the game, do NOT. it becomes an addiction after while"
48,great game fun to play with friends and by yourself
49,wotb getting worse with the game matching. too easy for credit spamming player to reach high tier but do not know what to do in the game
50,:D
51,Good game but my team is always trash
52,"Used to be a good game for strategy but has been taken over by 12 year old kids with Mommy's credit card.  Now the only strategy they use  is ' drive forward, mash fire button,'  die, then yell at the ones still alive for not protecting the precious snowflake."
53,Cannot change resolution
54,"It is a good game, fun to play. queues to long have wait 5 min or 10 min for low tier after get thousand battle"
55,its a good game to pass the time if your bored
56,its good but very grindy
57,my wallet left me:(
58,pretty mid ngl needs more maps
59,"
goood"
60,Great game with lots of fun tanks.
61,amazing game!!
62,Lebih seru dari bokep
63,cool
64,good
65,still sucks but not as bad as regular wot
66,really fun and a really intense grind but can be a bit repetitive
67,My Mom
68,just don't.
69,It's fun. Imma go farm money now.
70,"it sucks now, fix the infinite loading screen you stupid wargaming"
71,"ITS CORN!!!
"
72,"Very fun once you get good tanks
pay to win tho"
73,"Super ! not like WoT on windows, but is ok!"
74,"Super fun and exciting to play. 
"
75,Good graphics good tematic
76,veriii good game
77,Bad
78,"fun
"
79,good
80,It is the best game i ever played
81,Just a good game... graphics are decent... gameplay and community are enjoyable.
82,tank kool
83,Fun
84,The
85,Gru is very Sexy.
86,Titanik bum vam dopeljat.... LEBARNIK TI JEBEM!
87,based
88,95 % of the time the games are totally unbalanced.
89,I really like this game but it is frequently unplayable because of bugs in the game that Wargaming just cant seem to fix. Currently it keeps kicking me out of games but leaving my tank in the game. It happens about half the time and really sucks for me and my team as it is almost a guaranteed loss for them and me. It has been doing this through the last two updates so Wargaming has had lots of time to fix it.
90,Its a great Game has some amazing WW2 Tanks has everything you would want light medium heavy destroyers its a game for everyone
91,ккласс игра прикольное хотел бы десятку но  уже есть девятка и дефентер мк 1
92,entertaining game
93,"The amount of super bad players in this game makes it beyond unplayable. You will lose most games even if you are relatively good at the game. 40% winrate players in everygame dying within the first min. I would not recommend this game just because of the bad matchmaker and terrible players.
"
94,"I have more than 60 vehicles in garage, all equipment and all the praises in this game. Causes addiction worse than whiskey. Lots of ads, asking you to buy useless items every 5 minutes, cases, boxes, tanks, boosters and so on. I've more than 40K battles, started playing back in 2014 from version 1.2 on an iPad. I saw the game develop, unfortunately it is in the state of stagnation for the last 4 years. Today the game experience is awful. Battles are all the same, there's no adrenaline at all. 80% of battles end in 2-3 minutes. After 1,5 minute in game you probably will find yourself alone withstanding with 7 enemies, as you understand you don't have even a slight chance of winning in this situation. Game community is awful and rude, kids under 15 is a target audience here. For now I don't recommend this game to anyone, if you want to try and play from scratch, be prepaired to spend smth around 100$ to buy premium account and premium tier 8 vehicle (Lowe or T34 - classic farming bundle) and some credit boosters. With all that on Lowe you can pretty guaranteed get 100k per battle (140k for victory and 80k for defeat) I wish Wargaming see this comment and make game better for oldfags that oneday liked the game and helped it develop."
95,"Unfortunately as visual stimulating as the game is, it is a massive cheating apparatus. You have to pay to win, and if you do not the game will screw you  7 ways from Sunday. You won't be able to do damage to lighter tanks, bot profiles will target you from across the map despite being in the midst of other tanks firing at them. Tanks will disappear right as you shoot at them and then reappear after your shot hit the dirt directly behind them. Your shots will go through tanks and cause no damage. Your tank will slow down, point your turret in the wrong direction. Shots will curve  as if you are throwing a baseball curve pitch. Expensive ammunition will fall it the dirt. The percentile impossibilities will happen to you on the battlefield all the time. 

Meanwhile paying players will enjoy the comfortable suite of success,  not having to employ any skill whatsoever and still have a winning percenage and awesome stats. The game also employs a massive amount of AI accounts to pad the fact that they are losing players left and right. Every stat in this game is a lie. And everything is based on greed."
96,lmao
97,"Fun is often talk about when playing certain games. In Blitz, there are many way for players to have fun. 4 roles that determined how the match is going to play out, i think that is what make Blitz fun for me. Don't expect for easy progress, in this game ""grinding"" is a bottomline word. Unless you want to pay some gold and speed up the progress to tier 10. I forgot to tell, that Blitz has it's own progression. Playing from tier 1 to 10, it's hard but possible. Being able to understand mechanics of this game, all of it will make new player enjoy the game a bit more. 4/5

"
98,it's a big scam
99,I love this game
100,Micket bera
101, xx
102,poggers
103,"They deleted my tanks from the entry price of a long hiatus. While they can access my account information, they do not send me my ""privacy policy"" information. Even my tanks bought with money were deleted. Company personnel THIEF. Invest money in this game.
"
104,Realistic game and fun to play
105,"problem to play
"
106,nice
107,"I personally love this game because there is plenty of things to do and it's is a great FPS for any one! Trust me I've played over 670 hours of it and i'm still having fun, plus it's 100% free to get over 100 tanks in the game and to get them you need to spend a little time sure, but it wont cost you a single dime! So have fun, and i'll see you on the battle field!
                                                                                -Kiler Smithen"
108,Fix your matchmaking for the umpteenth time! It's been several years and I'm still seeing completely screwed matches!
109,arcade version of the real WoT game
110,I lost my virginity to a latex glove with sponges and a pringles cans
111,Idk which is worse: Matchmaking or American/Mexican players
112,yes
113,Great Fun
114,H
115,"was awarded a better tank and feels much better, only problem now is when I push button for battle, the t amk goes to battle without me."
116,Wargaming likes money
117,Very good game
118,Super fun once you get the hang of it
119,"⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠿⠿⠿⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⠟⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢺⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠆⠜⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠿⠛⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿⣿⣿⣿⣿
⣿⣿⡏⠁⠀⠀⠀⠀⠀⣀⣠⣤⣤⣶⣶⣶⣶⣶⣦⣤⡄⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿
⣿⣿⣷⣄⠀⠀⠀⢠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢿⡧⠇⢀⣤⣶⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣾⣮⣭⣿⡻⣽⣒⠀⣤⣜⣭⠐⢐⣒⠢⢰⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣏⣿⣿⣿⣿⣿⣿⡟⣾⣿⠂⢈⢿⣷⣞⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣽⣿⣿⣷⣶⣾⡿⠿⣿⠗⠈⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠻⠋⠉⠑⠀⠀⢘⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⡿⠟⢹⣿⣿⡇⢀⣶⣶⠴⠶⠀⠀⢽⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⡿⠀⠀⢸⣿⣿⠀⠀⠣⠀⠀⠀⠀⠀⡟⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⡿⠟⠋⠀⠀⠀⠀⠹⣿⣧⣀⠀⠀⠀⠀⡀⣴⠁⢘⡙⢿⣿⣿⣿⣿⣿⣿⣿⣿
⠉⠉⠁⠀⠀⠀⠀⠀⠀⠀⠀⠈⠙⢿⠗⠂⠄⠀⣴⡟⠀⠀⡃⠀⠉⠉⠟⡿⣿⣿⣿⣿
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢷⠾⠛⠂⢹⠀⠀⠀⢡⠀⠀⠀⠀⠀⠙⠛⠿⢿"
120,"The game is pretty frustrating at some times, match making is a mess, rng is kinda decent unless it's about lock boxes, grind is manageable although it would take time to earn credits from tier 7-10 without premium account and vehicles, the latest updates released by wargaming seems to be going in a good way for now. Over all, the game is good and fun specially with friends and during limited game modes."
121,if you dont have money you wont have fun but if you have 80 bucks to blow every paycheck then go right ahead!!
122,"if you looking for a game to practice your patience tolerance, this will be the best game for you I guess, works for me."
123,"the so called ""p2w tanks"" aka premium tanks are balanced, idk how people are complaining about them lol"
124,"Autocratic Wargaming is playing with me for victory
"
125,"No controller support means no from me, sorry."
126,"This community, collectively, has a lower IQ than bag of rocks."
127,simp
128,its not even working  im trying to log in like 3 hours but still not working
129,"It’s an upjumped mobile game version of world of tanks. Somehow it feels more balanced, but it also has all the flaws from the big game, and none of the benefits. But Warhammer tanks, right?"
130,hohohohoh
131,Good game has flying tanks
132,"11/10 story line, would play again."
133,"karena dikasi sekin dan teng geratis coy, mantap gokil."
134,still worth if you buy in discount
135,"The game is ambiguous. It has troubles with new players(balance), donations, community, and technical stuff, but it is sometimes fun and captivating.

Regarding company interests, they focus on newbies as a source of additional money, which makes matches unbalanced and irritating. For example, a player without any skill can get top tanks only through defeats. That leads to a significant fortune factor in matches: will you play in a team with normal players or with beginners? Even on 10lvl tanks, that are supposed for experienced players, it occurs too often. Ranked battles partially solve this problem, but they are influenced by other problems.
What is more, a lot of people believe that accuracy and armor random dispersion is unfair. Say, a great player can shoot a newbie on a light-armored tank without penetration, whereas a newbie may penetrate a heavy-armored tank even in the red zone. Although it is supposed to be unpredictable and random, fortune happens with newbies more often.

The game does not follow the PAY-TO-WIN principle, but grinding is way more comfortable if you pay for tanks that make this process quicker. Also, if you want to get a certain tank which is quite rare, you will need to spin dozens of loot boxes in most cases without any guarantee. Even if there is a guarantee, it demands an unbelievable amount of money.

The community is toxic. Well, it is not the worst one but it lacks calm and patient people. A cult of good statistics exists: gamers become upset when they lose a battle. So oftentimes, they blame teammates for poor skill. I do not know, how the situation is in other regions, but in the russian server, these accusations go along with filthy words. 

Therefore if you want to get a positive experience, I strongly recommend you disable game chat.

NONETHELESS, this game CAN be entertaining, especially with a friend. You can take two T49 and break a battle into a nightmare for enemies, provided that fortune is on your side : ) Besides, it improves tactic variation and team play.

To summarize, this game is not for everyone. That is why I cannot rate it well."
136,play it
137,Good enough but you'll soon realize that the game is designed in a way to make money and not to enteratin. overall decent
138,"It´s clearly a pay-to-win game, but you can still have fun"
139,"Вцелом все более менее адекватно, но пролёты снарядов сквозь танк, интересный, особенно в период ивентов, балансировщик, совершенно необъяснимые и непредсказуемые траектории полета снаряда (вообще почему пробитие или нет определяется рандомом?) в совокупности формируют такое себе представление об игре, однако это не все, фатальный удар наносят сами же игроки: чат полон агрессивных школьников, способных только оскорбить родителей. Тема с ивентами особенно интересна: бои в матчмейкинге делятся на два вида: турбопобеда, когда за 1,5 минуты счет 7:0 в вашу пользу, либо турбопоражение, когда за то же или меньшее время вас сносят всухую, оба случая хаарктеризуются никакущим уроном со стороны игрока и это - главная причина, почему я эту игру не порекомендую в период крупных событий, в обычное время на свой страх и риск можно. Также стоит отметить интересную политику разработчиков в отношении новых вводимых 10 уровней в дерево исследования: вводится новый танк, который ломает все независимо от команды, его статистика начинает сильно выбиваться из общей и танк нерфится, что приводит к недовольству тех, кто уже новую десятку исследовал. Кратко резюмируя, задумка игры хорошая, однако для полноты картины нужно поменять механику стрельбы (я про, так называемый, ""круг разброса""), составить адекватную систему банов, которая будет наказывать плохих игроков, а не хороших, потому что плохих больше и ввести подбор игроков на основании статистики, то есть там, где можно выбрать режим игры, предоставляется настройка твоих противников и союзников по одному из критериев статистики. Да, такая система неминуемо приведет к долгому времени ожидания, но так высокоуровневые игроки смогут исключить фактор ""глупого союзника"", а низкоуровневые игроки не будут портить последним бои."
140,Game is very fun and competitive
141,good game played loads  of it on   mobile too
142,great graphics & good gameplay
143,i like this game
144,grind is real
145,"This game is complete garbage, idk why I still play"
146,Lmao so ass game.
147,high blood pressure simulator
148,great game
149,"World of tanks ""easy edition""

fun,addictive 

beware of this game if you hate being spammed with ads for new tanks,crates,camo's, or sub its quite bad"
150,"Pay to win shit. Not optimized, unbalanced and so on. Just bullshit"
151,yes
152,Easy to play not overwhelming like WOT
153,its good game but some time after update its glitches which effect my gaming exp and my win rate and rating
154,This is a decent tank game. The only flaw is that the tanks have health
155,"After the update some assests is not loading anymore and resets everything after a game, now I can't even get past the login screen."
156,Entire game is pay to win because the developer is greedy and the culture encourages it to be full of toxic man children. Save your time and play anything else.
157,Ништяк
158,"its a good game but:
-bad rng
-bad match maker
-uhhh bla bla bla
-makes me pee at night
-needs skill( i dont has pls sell for me)
i hope this review is totally and is the very helpful"
159,"'World of tanks blitz' is a good game with lots of different tanks and a huge selection of play styles. I like how every game feels different and it doesn't get boring for a while because of the large map and tank selection. Some people say that it is bad that the game has lots of pop ups wanting you to pay for special tanks and premium stuff, however it has no ads on mobile and is free so really this is the only way it can make money.
these specialised tanks only give you a slight advantage so the game remains very well balanced.

I have only recently downloaded the game on steam and i used to play it on mobile. I have experienced a well balanced match making system and i have never spent any money on the game and reached tier 10 from just playing casually, this proves it isn't pay to win.

Great game, please reduce the amount of pop ups."
160,gg
161,"How productive I feel when I drive a metal box around during class, also mastering the skill of alt + tab."
162,goo game and fun :)
163,War thunder for kids.
164,Exlent Game.
165,"Again good tank game, but greedy developers"
166,.
167,good game
168,this game is very good and the tanks are bril
169,GOOD TO GET A BREAK FROM WAR THUNDER
170,"
doo doo
"
171,this game sucks and keeps getting worse but I still play it
172,"It's a shity game i don't like it my dad said that it's a easy game and it does not i personaly wouldn't play this game
"
173,"Better then the normal world of tanks 
"
174," To many pay-to -win people. To many that have no idea about tactics, or even how to work together. I am unistalling this game ."
175,Geat
176,...
177,Windex bottles are my favourite flavour.
178,
179,its a great game for people that dont have the best gaming computer its really fun its a easy game to master in my opinion.
180,this game is really good for the peeps who love tank warfare
181,pew pew goes the MT-25
182,"its good game
"
183,very engaging
184,good
185,"Played it a bit but not enough to form a real review yet, maybe I'll properly review it when I have a few more hours in it."
186,"Used to be an avid player (been playing for 7-8 years) with a substantial amount spent on in-game purchases. Battle outcomes are decided by matchmaking and RNG, no skill involved. In addition, as of update 9.2, the game crashes on certain maps (Black Goldville, Yamato Harbor, etc.) on the Steam version. Community is also toxic and immature. Time is better spent elsewhere."
187,I played this game?
188,"love it
"
189,"⣿⡿⠟⣛⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⢏⠊⠤⡀⢱⠈⡻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⢠⠦⠀⡨⣃⢿⡮⡎⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣷⣍⡩⢘⡻⣿⠗⡀⣷⣍⠻⣿⡿⠿⠿⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣷⣶⣶⣄⡀⣛⢿⣷⣮⠉⣉⣉⣙⡏⡖⡫⢝⡻⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⡿⠀⠑⠢⠏⣀⢾⣿⠹⠇⠳⠿⠷⠄⠸⣿⣿⣿⣿⣿⣿
⣿⣿⣿⡿⡫⣭⢭⠅⣡⣤⡬⣽⡷⡀⣯⡿⢛⡥⢐⡲⠤⣀⡿⣿⣿⣿⣿⣿
⣿⣿⣿⡈⠅⢀⠀⢐⡙⣙⣙⢋⠂⠥⠡⠀⠡⢈⠄⠠⡨⢂⡩⠒⢝⠻⣿⣿
⣿⣿⣿⣆⠆⠄⠦⢊⠗⢿⡝⠿⠊⠲⡊⡧⢃⠸⡀⢀⠇⠄⠄⠀⠁⠅⣿⣿
⣿⣿⣿⣿⣆⢋⡘⡃⢠⠀⠀⠁⠀⠀⢂⣃⠋⢀⠀⠀⠀⠀⠀⠀⡀⢢⣾⣿⣿
⣿⣿⣿⣿⣿⣮⣬⣬⣥⣬⣥⣭⣤⣥⣤⣭⣭⣤⣭⣥⣭⣬⣥⣥⣴⣿⣿"
190,"This is fun, would recommend to anyone who likes tanks!"
191,it's ok
192,+6954141
193,"i LOVE it
 it has good tanks it is not laggy and i can play with my friends its great
"
194,"nice
"
195,Love it!!!
196,Good game to start messing with tanks. Easy to get into but beyond lvl 6 or 7 it suffers from the same pay-to-win problem as it's big brother WoT. Stay at or around tiers 1-7 you will have a lot of fun. Beyond tier 7 you WILL have to pay to not make it a painful grind for any tank. Or just spam gold & get a premium.
197,reeeee
198,"warthunder is still better (the snail has me locked up please help)
"
199,yes
200,This is a great alternative to World Of Warships
201,"Simple, Fun, Little Tonkers Game
Doesnt Use much Space and graphics are Okay"
202,tank
203,fun game
204,good game spent my life savings on it thanks wargaming
205,I lot of memory with my homies in this game with coal laptops
206,"Pros
*Free To Play
*Available Tutorials
*Accessible Meta-Tanks
*Premium Currency is accessible even to free players via Gold/ Boosters earned on Daily Loot-box/Quests
*Fun Modes are sometimes available
*Keyboard Configurations
*Could be played on both Mobile Device/PC
*PC doesn't have ads (good despite the free gold)
*Some premium tanks are accessible via events

Cons
*Matchmaking is broken/unbalanced
*Rating is too weak to even play/rewards aren't fully visible, and therefore most peeps ignore. 
*Community is pretty much Toxic
*Loot-box = Gambling, not for everybody
*Running stock/ <100% crew xp on higher tier is straight up DUMB
*During primetime 9PM GMT +8, latency seems to be a common thing on Singapore Server"
207,wg cheating lots of bots lots of lose starting hate this game
208,this game is pretty fun but id only give it a 3.5-4 stars just cuz the teams suck ass and its kinda p2w now
209,"I like driving, shooting, and blowing up tanks!"
210,"This game is overally biassed against any tank which is german by stats and also puts ww2 german tanks to cold war american tanks waste of time
"
211,Good game
212,I love this game. The devs are still coming out with new updates and continuously making the game better.
213,ok
214,"I sold my soul to wargaming, dont make the same mistake as me...."
215,"Tonk, do i need any other reason?"
216,Fun
217,GG
218,"I enjoy it, can play it for short periods through the day."
219,"The game itself is fun to play.  Players are the real issue.  I've reported several for unsportsmanlike conduct and offensive or racist language, yet the Tanks Blitz team doesn't take any substantial action against them."
220,toink
221,Give yourself a break from the regular WOT. Smaller maps and you don't have to worry about Artys because there is none!
222,Fix the aim or I will ki** your family and suck their blood TRASH GAME TRASH GAME TRASH GAME EVERYONE KEEPS TARGETTING ME CAUSE THEY ARE SH** AT THE GAME!
223,toxic comunity
224,Pretty good game. But from when is it 6gb to download?? i swear it was like 600mb half a year ago
225,A bit of fun for tank lovers
226,"This game is probably pretty fun and good, even though I have a cringe PC, it's still kinda playable. You could crash on things and they will be destroyed! Even though this game requires some skill, it's still kinda fun. I probably gonna recommend this game as my Entertainment at home. This game is ain't cringe, this game just makes me more entertained than before. I rate this game as 9/10 as being Super Great."
227,"i hate games that cost either time or money to progress .
this one is no exception, while not as bad as war thunder with progression it is 100% worse with toxic players and pay to win vehicles, not to mention that the people with no life who spend hours playing this game will farm new players for free wins. don't recommend at all, all this game will do is take away your inner peace."
228,"It is a good game, fun to play.  You will enjoy it until you get a few thousand battles in.

Then the anti-seal clubbing rules kick in, and you will have trouble playing Tier5 and below.  At this point you have to move up to tier 6-10 and run into matchmaking.

Here you have a vast majority of players very experienced with a lot of premium tanks and the best regular tanks.  If you are playing a tank that isn't the best in slot, particularly if you are a top tier heavy, you can lose the game for your team just by being in the game.

Once you get to know what is what, you can tell if you are going to win or lose as soon as you see the teams with 90% accuracy, simply by seeing a weak link in your team and a really bad match.  This is the real problem with smaller teams in every game.  You can see that you have no real counter to certain players, or you are severely lacking in hpts, penetration, or speed.

If you play at peak times, you are going to have a very difficult time.  My advice is to not worry about your stats.  Just play the game.  If you want to know how you stack up play ratings, or look at your stats just in your best tanks that you want to keep."
229,very good game has some flaws
230,1111111111111111111111111111111111111111111
231,"cool game if you like tanks
Most people are cool, but there are some nitwits
That's life
:)"
232,good game. toxic people. but good game
233,"good
"
234,Very fun and easy to play. (If you have good teammates of course)
235,"PLEASE fix the sound of guns man , it sounds terrible , sounds little toy guns and no deffirence between guns aswell
"
236,fun but not for ragers as you can get shot form no where and sometimes shot dont hit enemy even if you aimed right at them
237,GG
238,"DEMOCRACY
"
239,Gonna play this again
240,"TONK SHOOT BIG SHELL
ME HAPPY 
GOOD GAME"
241,
242,"I got this as a substitute for the actual World of Tanks after it stopped working. Honestly, it's not as bad as I thought."
243,"Great game , its fun and fun with friends too. Grind your way to the top or just get all the great stuff with gold and cash.. Apart from the glitches, its a great game to play and have fun!!"
244,"i like this game because there is different modes like gravity,big boss ect....
that give you special ability's with your tank and because its just fun and challenging"
245,fun game
246,"welcome to world of whoregamoron blitz it's the bank of wargaming it's way too much pay to take part don't bother better games out there
"
247,"too many bots that drive right past enemy players, love watching them pass enemy tanks while getting shot and 3,000% oblivious to whats happening in game. you'll get like 4 bots on your team the enemy will get like 2 and you'll just watch your bots get stuck and shoot the ground. happens way too often and it is a deciding variable for winning and losing, more than 3 bots and you might as well idle bc you lost... imagine a game where you're limited on selling things you buy, well you found it. this game only allows you to sell 3 tanks and cuts you off until the next day, why? no one will ever know. kinda goofy they halt you from progressing the game... when you que up for a match you'll see like 180 people looking for a match yet you still get bot in a match, crazy as stated before the bots are trash and will make you lose. matchmaking has really faded away in games, its sad."
248,"""World of xxxx"" has the most poisonous community I have seen of any game. I have been gaming for over 30 years so that is quite an achievement for ""World of"" to be rated as the worst gaming community in 30 years worth of gaming."
249,"This game is good they have historical fantasy in this game like ""Mad Games"" where you get fun and Cool abilities to play with in a specific tank, ""Uprising"" where you get three lives and can get 'New' Abilities when you die and have enough points, and ""Boss Mode"" where you have the chance to Be a Boss on your team, Test New technology and to Destroy the other team's Boss to Win! And for the other modes,  ""Gravity Force"" where you can soar the sky all the way to the moon in an almost NO gravity Battle where you Can fly, ""Skirmish 5v5"", well, you know what it is, a Mode where the map is cut in half and the teams are both 5 players each! Play World of Tanks Blitz Now to Find your fun in this game, Have fun!"
250,pog
251,its a really fun game if u know how to obv. but it will get boring the more u play but other than that its a really good game 1000/10 stars play if u haven't
252,"i love the sound effects, and graphic quality. its amassing."
253,"It's the little brother but it's entertaining. If you have played the big one, then you'll like this one. Lots of tanks as well, but smaller maps."
254,"its fun if you like tanks
"
255,"Good fun, fast games, could do with more co-op detail but still fun."
256,good
257,1
258,"ADDICTIVE....
"
259,
260,snazzy
261,VERY GOOD
262,"its a good game but when your a tank destroyer the small fast tanks can get behind you and then you cant shoot them but i still recommend this game
"
263,This is a epik gaem
264,"Not functional under Proton, can't get past login screen"
265,Big tanks more interesting has more mechanics and better keyboard and mouse control.
266,"easy, relaxing :D"
267,nvm its great
268,good game
269,"да
"
270,"One thing i liked about it was the occasional person you could just talk to, another thing i liked was the fact that if i didnt know what to do i could just play this. The main thing i didnt like was the money loss at like tier 7-9."
271,good game than the pc version and faster
272,gr8 fun
273,play warthunder
274,bagus buat yang penyimpanan nya kecil kek saia :(
