,0
28,"coming back to Half-Life be like

⣿⣿⣿⣿⣿⣿⣿⣿⡟⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠉⠀⠀⠀⠀⠈⠛⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⠟⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠛⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⡿⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣤⣶⣶⣶⣶⣤⣄⡀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣿⣿⣿
⣿⣿⡿⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⢿⣭⣶⠿⣟⣛⣿⣿⣷⣦⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠹⣿⣿⣿⣿⣿
⡿⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣿⣿⣿⣿⢿⠟⠉⠀⠀⠀⠀⠈⠉⠻⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠹⣦⠀⠀⠀⠂⠀⠈⠻⣿⣿⣿
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⣿⣿⣻⣿⣟⡏⠀⢀⣀⣀⣀⡀⠀⠀⣀⣻⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⢷⡀⠀⠀⠀⠀⠀⠀⠹⣿
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⣿⣿⣿⣿⣿⣿⣠⢴⠚⢛⣻⣿⡳⣶⢾⡯⢽⣧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⠆⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⣿⣿⣿⠛⣻⣟⠆⢸⠦⠤⠤⠤⣿⡿⠀⢳⠒⢻⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣶⢶⣖⣛⣛⣛⣿⣿⣿⣭
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⣿⣿⠐⠏⢹⣄⠏⠀⠀⢠⣞⣤⣿⠟⠿⢆⢸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⡇⢸⢻⣤⠤⠤⠤⠤⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⠲⣾⣿⢆⠈⢷⢿⣾⣭⣭⣭⣽⠈⣸⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⠁⣿⢸⢷⡀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⣿⡇⢀⣿⡌⢷⡈⢧⢩⡩⠟⠒⠋⢀⣿⣀⣴⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⡟⢠⡇⡿⠈⢷⡀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⣿⣿⡿⠋⠓⠈⢻⣷⣿⡇⠈⠳⣍⣠⠀⠀⣸⢻⡇⠘⠛⠋⠉⠛⠲⢦⣄⠀⠀⠀⠀⠀⠀⠀⠀⣸⡇⢸⢃⡇⠀⠈⢿⡀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣶⣾⣿⠛⠉⠀⠀⠀⠀⠀⠀⠙⢿⣻⣠⣀⠈⡉⠙⣛⣡⣾⠇⠀⠀⠀⠀⠀⠀⠀⠈⠻⣆⠀⠀⠀⠀⠀⠀⣿⠀⣿⢸⠃⠀⠀⠈⢳⣄⣀⣠
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⠟⠉⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠉⠛⠷⠾⠿⢻⠛⠁⠀⠀⠀⠀⠄⠀⡄⠀⠀⠀⠘⣦⡀⠀⠀⠀⢐⡇⢰⡇⣾⠀⠀⠀⠀⢸⡟⣿⣬
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣾⠟⠁⠀⠀⠀⠀⠀⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⢓⠂⠀⠀⡅⠀⠀⠈⢰⢦⡘⢸⠀⢰⡄⠀⠀⠈⢳⡄⠀⠀⢸⠃⣸⠷⡟⠀⠀⠀⠀⣼⠓⣿⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⡏⠀⣶⡆⠀⠀⠀⠀⠘⣷⡄⠀⠀⠀⠀⠀⠀⢶⠃⠉⠀⠈⠀⠠⠀⠂⡀⠀⢦⠙⠌⢷⣌⣇⠀⠀⠀⠀⠹⡄⠀⣿⢀⡟⢸⡇⠀⠀⠀⠀⣿⠀⣿⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⡿⠀⠀⠀⠁⠀⠀⠀⠀⠀⠘⡆⠀⢀⣠⣴⠆⣴⣅⣴⡊⠀⢐⠃⠄⢁⡀⡇⠀⠈⢧⠈⠀⠙⠻⢿⣄⡀⠀⠀⠙⣶⡇⢸⠇⣾⠀⠀⠀⠀⢠⣏⢀⡏⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢸⣯⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣀⣾⡽⠁⠀⠀⠈⠓⠀⠇⠦⡀⠀⠀⢰⠇⠀⠀⠈⠳⣤⣄⣀⠀⠀⠙⢦⡀⠀⢨⠇⣾⢠⡏⠀⠀⢀⣴⠟⠉⠛⠛⣿
⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡟⣡⡞⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣨⣤⡤⠖⠒⠋⠁⠉⠙⠾⣶⣄⣸⡗⠀⣸⢀⡟⢸⠃⢀⡾⠋⠁⠀⠀⠀⠀⣿
⠀⠀⠀⠀⠀⠀⠀⠀⣸⣸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡼⠀⡏⢀⣤⣄⠀⠀⠀⠀⠀⠀⠀⢀⡴⡿⠋⠁⠀⠀⠀⠀⠀⣀⣀⡀⠈⠙⠻⣄⠀⡇⢸⠃⢸⢾⣯⣤⡤⠀⠀⠀⠀⠠⣿
⣧⠀⠀⠀⠀⠀⠀⠀⣿⣷⡄⠀⠀⠀⠀⠀⠀⠀⣀⡴⠧⠤⠿⡤⠿⢯⠴⠤⣤⣤⣤⣴⡚⠉⠀⠀⠀⢀⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⣀⠘⠺⣷⡾⠶⠶⠷⠶⠶⣶⣶⠶⠖⠒⢚⣿
⣿⢲⡄⠀⠀⠀⠀⠀⠘⢿⣿⣄⠀⠀⠀⠰⠒⠉⠁⠀⠐⠋⠀⠀⠚⠉⠀⠈⠁⠀⠀⠀⣩⠉⠉⠉⠉⡉⠲⣭⠷⢶⣶⣤⣶⠶⠯⠭⠶⠶⠶⠾⠛⠒⠒⠒⠒⠒⠛⣉⣉⣉⣉⣉⡿
⣿⣨⣿⣀⠀⠰⣄⠀⠀⣈⣻⣿⣳⣶⣦⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢦⣀⠳⠖⢦⡀⡀⢳⣙⠲⣷⣌⠛⠿⣦⣤⣤⣤⣤⣤⣶⣶⣶⣶⣶⠾⠿⠿⠿⠟⣛⣛⣛⣻⠇
⣿⣿⣿⠛⠛⠛⠛⠉⠉⢩⣉⠉⠉⠩⠍⠿⢶⣾⡿⣶⠦⠤⠤⠤⠤⠤⠤⠾⠷⠖⠒⠛⠛⠒⣶⣛⣳⣦⣹⣷⢾⣿⣙⣿⠿⣯⠉⠛⠛⠶⠦⢴⡿⠤⠶⠖⠛⠋⠉⠉⠁⠀⠀⢸⠀
⣿⣿⣿⣷⡄⠀⠀⠀⠀⠀⠈⠓⠦⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠙⠒⠒⠚⠚⠻⠿⣖⣦⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⣀⣠⠧⠤⣤⠞⣬
⣿⣿⣿⣿⣿⣦⠀⠀⠀⠀⠀⠀⠀⠈⠙⠦⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢙⣿⡆⠴⠒⠒⠚⠋⠳⠿⣵⣶⣿⣻⣠⣿⣯
⣿⣿⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⠀⠈⠙⠲⠄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⣴⣾⠿⠋⠁⠀⠀⠀⠀⠀⠀⠀⢀⣀⠀⠀⠀⠀⠈"
29,"Honestly, i kinda liked it more than Half Life (Mainly because i had a crosshair in this game lol)"
30,good
31,i left it on thats why i have so many hours
32,you play as the passport guy
33,"This game is just like the other two in the franchise (in terms of pros and cons), except this game has a smaller story. It's really cool how many character cameos happen in this game, which I think is a good detail. This shows Gearbox's care for making good expansions, instead of making simple cash grabs. If I had played Half-Life 2 first, I would probably have forgotten about playing these great games, so I'm glad I made the decision to play Opposing Force and Blue Shift beforehand."
34,"you get to laugh at this character that acts like the average guy named bobby (although his name is otis) who:

-touches an electric fence not knowing he will get electrocuted somehow
-asks you for a quarter so he can get some candy from a vending machine, MY BROTHER IN CHRIST IT'S THE APOCALYPSE AND YOU WANT CANDY
-talks about his mom ""gEtTiNg wOrRiEd wHeN i DOn'T maKe iT h0m3 ToNiGhT"" instead of, oh i don't know, focusing on staying alive so that doesn't happen!?!?!?

i haven't even finished this game, i don't even know if i'm close to that, so there is probably more stupid crap that he does. i get the feeling they just put him in the game for shits and giggles. conclusion: otis is probably the funniest character in the half-life series, and he makes this game a hilarious experience."
35,"''Hey, catch you later and I'll buy you a beer!''"
36,.
37,be prepped for fucked mouse in the beginning but still fun otherwise (remember the shotgun is better than the AR)
38,just do it
39,"While this expansion doesn't really do much in terms of new content, it succeeds in showing the Black Mesa incident from another perspective. Quality in level design was inconsistent, yet it hasn't aged too badly. The physics are wonky at high frame rates like in the other games and can deal a lot of damage at once or make certain parts of the game annoying, but they didn't make it unplayable. I also saw some visual glitches and had a curious moment where I got stuck on top of a headcrab, being able to free myself by killing it.
Just like Opposing Force's audio and unlike HL1, it has some major volume balance issues with its and it's overtly distorted. Loading screens made music tracks constantly stop, so I didn't get much in terms of soundtrack.

Something that annoyed me was that despite the fact this expansion is mostly centered around puzzles and not combat, it's constantly putting enemies in annoying places where they are almost impossible to see before you get attacked by them. While Half-Life also did this, it was better telegraphed and happened a lot less often."
40,very good story to fill in some of the gaps from half life 1. its a must play in my opinion.
41,"It's the weakest link in the Half-Life series. Nothing new is added like in Opposing Force. It overall feels like mediocre fan-made content. You should really only play this if you want to complete all of the official Half-Life content. If you're really just looking to play more Half-Life and have a good time, you're better off looking at actual fan content."
42,"Blue Shift is a short expansion for Half Life that offers the perspective of a Black Mesa Security Guard who must escape the facility.
While I would say that Blue Shift is not as good as Half Life or Opposing Force, Blue Shift offers new levels and a different story and perspective.

NOTE: I would recommend using the HD models for Blue Shift. Not only are the HD models made for Blue Shift, but due to the games lack of new weapons and limited arsenal they make the game feel different (That is if you didn't use the HD models for Half Life and Opposing Force. I don't usually use the HD models so they helped make this game more unique and also helps with graphical consistency."
43,
44,"this is a good half-life spin-off, but it is very short (you can finish it in 1 day). I advise you to buy it only if it is on sale."
45,"so barney , where is my beer you promised?"
46,About that beer i owe yah
47,"this is definitely my favourite of the half-life 1 games. playing as barney was not only cool but actually felt different than playing as gordon or sheppard. the main difference is that HEV charging stations didn't work so i relied on vest pick ups for armour which was refreshing, but also your tasks are a little more chill as you didn't have to fight any bosses or super op enemies. i also feel like this game feels less broken than base game hl1 and opposing force, prob cuz it's the newest. overall, it was short but enjoyable so i'd solid 8/10 recommend and will def replay it in the future."
48,You play as Barney 11/10
49,Second expansion of one of the greatest games of all time it it's short but sweet
50,good game
51,"barney calhoun....

purple dinosaur

CRAZY"
52,This is a good spin off of the original half life.  if you have 5 bucks laying around and you want a short half life game to play after beating the first one play this.
53,be a boring mall cop in a science mueseum
54,"The hour count is lying to me i have not played this for 50 hours i played it for like 0.5 then got bored and quit but it just keeps increasing for no reason.
I'll probably beat it soon and then i'll post an actual review and when i say actual review i mean i'll just spew random shit out of my mouth."
55,DOOOR STUCK DOOR STUCK
56,"Better than opposing force imo
there is a badly lit ladder in the early sewer section, that is my only issue"
57,"Half-Life: Blue Shift, released by Valve and developed by Gearbox in 2001 is the second to last of the original Half-Life quadrilogy before Half-Life 2.

In this expansion you play as Barney Calhoun, a Black Mesa security guard. Blue Shift takes you through unseen yet similar locations of Black Mesa, and a short trip to Xen. This expansion focuses mainly on fighting the military—a welcome break after fighting tons of aliens in Opposing Force—and escaping the Resonance Cascade all while rescuing scientists along the way. 

Blue Shift is set in the same location and time frame as that of Half-Life except you're on another side of the Black Mesa Research Facility. 

At the start, Barney rides the tram from Area 8 Topside Dormitories on the surface, into the underground sector of Black Mesa. When you arrive at your destination, Area 3 Security Facilities, you find yourself locked out. After some time you are let in and this is where the game truly begins. After entering Area 3 you quickly put on your work uniform and are handed your service weapon. Shortly after this the Resonance Cascade takes place and it all goes to hell.

As Barney you see the disaster from a different perspective. Since you are not at all involved in the disastrous experiment done in the Anomalous Materials sector you see and hear the disaster unfold around you. Barney will slowly but surely gain insight as to what happened through conversation with scientists and by witnessing the military exterminate Black Mesa employees. Upon reaching the climax of Blue Shift I was pleasantly surprised by how exciting the ending was, I was not all let down by how it ended.

Now, while this Expansion has a less interesting arsenal than that of Opposing Force this didn't hinder it in any sort of way in my opinion. Gameplay remains the same, there aren't any new mechanics introduced, and there aren't any new enemy types. While this may sound like a letdown, I promise you it isn't. If you're looking for content similar to that of HL1 this expansion mimics that. This is primarily why I enjoyed this expansion more than Opposing Force which some may find strange. Its short length keeps Blue Shift from becoming too repetitive and boring due to the lack of enemy types and small arsenal. 

Everything considered, I believe this expansion to be a worthy part of Half-Life, and completely worth your time.

[h1] Score: 9/10 [/h1]"
58,"Short and Sweet, worth the price for another walk through black mesa"
59,If u have finished the first game i see this as a good place to get more out of it
60,
61,I played this in 2022 as part of a blind half life marathon and it was an awesome addition to the half life 1 story.
62,A pretty good expension and a story of a security guard.
63,"Decent experience overall with some serious issues. The combat was pretty great and tougher than the main game which was entertaining. Navigation was pretty awful, realising you've accidentally backtracked because of the weird layout can be pretty upsetting. Main issue for me was incredibly weak platforming puzzles which barely worked at the best of times, made classic Xen look amazing by comparison.

Worth a go if it's cheap but don't expect anything near the main games quality, feels closer to a mod than an official add-on."
64,don' t use hd models
65,"This game is a masterpiece. I teared up when Calhoun broke the silence by saying his iconic one-liner: ""Time to shift the blue"". That is when it clicked for me. This is the game I'd be playing for years to come."
66,barney simulator 2001
67,"An okay expansion to the original Half-Life, a lot worse(why can't I blow up the explosives with explosives, this doesn't make any sense!) in many ways but still a fun trip to go through. I'd recommend getting this one on sale though. Its really short and honestly quite easy."
68,goated
69,✔
70,Calhoun. Barney Calhoun. Calhoun Calhoun Calhoun. Calhoun.
71,"It tells the story of a minor character wrapped up in the chaos of HalfLife, and I can respect that.  Shows what everyone else was going through."
72,"People seem to forget that not everything can be GREAT. Blue Shift definitely is not as good as original campaign and Opposing Force expansion and I'll go as far to say that its not even for everyone, but I definitely recommend it to players who LOVED HL and OP, if they really enjoyed those, I think they are going to at least 'like' this one. Let me clarify, Blue Shift is definitely not 'bad', I would say its actually a good expansion, but it pales in comparison to Opposing Force, which, in my opinion, is in a lot of aspects even better than the original! Also I think people would understand Blue Shift a lot more if they have known its origins. It was supposed to be a bonus campaign for HL's Dreamcast port, but because that was cancelled they decided to release it for PC."
73,Big forehead scientist.
74,half life 1 but its blue
75,"A solid little Half-Life Expansion.
Keep in mind all the weapons/enemies are from the original Half-Life and it's pretty short, it was originally made as a bonus for the unreleased Dreamcast Port, still at the cheap prices on Steam, a little extra Half-Life that's professional quality isn't bad."
76,"⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄"
77,its not bad as you think but opossing force is better
78,"this game is canon (to me (it should be to everyone)) therefore its offical that gordon freeman DOES NOT wear a helmet, checkmate liberals."
79,you is know why is purple game? is because purple barney. dino. augh
80,"Takes about that long ↑ to finish, great game. Just long enough to finish in an afternoon session, [spoiler] with one of the few happy endings in the HL franchise [/spoiler]."
81,"i bought this game to get a feek for half life in case if i didnt like how it felt, so far it has been really fun and i am 100% going to buy opposing forces and half-life 1"
82,More And More Half Life
83,fuck you i like this game its just as good as opposing force
84,"Barney Baboon game very short, me very hard, me want beer.
"
85,"7/10

Really cool dlc that gains a rank boost due to it mirroring the vanilla story. Short and sweat with only some pitfalls when you go to xen."
86,"To be honest, I review this game makes Opposing Force an upper hand than Blue Shift. Blue Shift was the second game expansion for Half Life 1 and this expansion didn't add anything new like Opposing Force except the best Xen maps. The only thing I appreciate this game to exist is to let Barney Calhoun to have a backstory of how he survived Black Mesa to be in Half life 2."
87,"ABOUT THAT BEER I OWED YA
"
88,half life but blue
89,"The steam version is a glitchy mess. Also, there's no new content or anything. Just play opposing force, it's better in every way"
90,Short but if you enjoyed the other half life games and want some extra backstory for the sequel then this is an easy win
91,it's not good. Just play opposing force
92,"It's short and the design is a bit worse than the main Half-Life games, but it's still a fun experience that can keep you occupied for a few afternoons."
93,about that beer i owed ya
94,cool
95,I fucked a headcrab
96,blue shit
97,+
98,Classic FPS fun.
99,"its like half life but you can beat it on a lunch break
"
100,an execellent add on to half life
101,fixed mouse glitch
102,"barney is just a guy doing his job but by the end your the unsung hero of half life and saved more scientists than shephard or freeman. man deserves a bonus. 

better xen missions than og game and some nice enviromentel puzzles. just wish it was longer."
103,I like
104,Very gooooood
105,beer
106,"The Half-Life teams works wonders in games. I've been dying to play Half-Life Blue Shift and now finally finishing the game. I was once amazed just like when I first played the first Half-Life. On too Half-Life  Opposing Force and then hopefully more Half-Life games.

"
107,glorified super mario bros
108,"It Was Shorter Then Expected, But I Still Enjoyed It. Like For Frick Sake I Got To Play As BARNEY (FRICKEN) CALHOUN!"
109,"Won't work for me, the screen is stuck in one place and I can't turn every time I try to play, I know it is not a mouse problem"
110,If you liked Half-life I guess play this if you're really bored lol
111,42wef
112,"A fairly short expansion, but still greatly enjoyable. I felt OF was too much for me, and I enjoyed the lack of innovation this expansion brought, since I already loved the original game."
113,среднячок
114,"This is a really great Half-Life spin-off, showing the Black Mesa incident again, but on Barney's point of view. The game is generally really enjoyable, and I consider it definitely better than HL:Opposing Force.

I should probably note that I cheesed in some parts of the game by doing bhop or launching myself in the air with bombs because I couldn't find a way to solve some problems (or most likely couldn't find the solution because I'm dumb)"
115,Its alright. Somehow still buggy after 21 years. Slightly underwhelming compared to opposing force but still a fun dlc nontheless.
116,Nice and short spin-off of the first game that only took a few hours to finish. It was fun to see parts of the main game happening while doing something else. It was obviously the same as the main game in terms of gameplay that just told the same story from a different perspective. 
117,Benry👍
118,"blue shift is that kind of game who wants more half life 
short but sweet"
119,nice tutorial for HL
120,Who need half life alyx when you can have half life barney?
121,W
122,"played it once. liked it.

[spoiler] i genuinely dont know how i have so many hours. i remember nothing about this game. [/spoiler]"
123,"This pack can be explained in one word ""neat"".
It isnt the best but if you want a quick half life experience this will serve as a nice dopamine hit"
