,0
92,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☐ Good
☑ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☐ Good
☑ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☐ Good
☑ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☑ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☑ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☑ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☑ It's free!
☐ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☑ 7
☐ 8
☐ 9
☐ 10


Grab this review template here! 👉 https://vojtastruhar.github.io/steam-review-template/
"
93,like
94,NO HIDDEN MODE
95,good game :D
96,"⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄
"
97,This product offers a selection of a quick FPS experience to kill time anywhere from a few minutes to an hour.
98,E
99,quantum horizon ruin all the fun :)
100,ASDASDAD
101,I like this game
102,no
103,"variety mode n fun , make system permanent with 1000 extended like was for free player it more insane. sry for bad eng"
104,"genshin, minecraft, cs source and combat arms. actually really fun"
105,super smecher gen ca idee
106,my account got wiped thanks nexon
107,"I am a 45 yo father, probably one of the oldest people playing this game. I am a single farther to my Son, who is 14 now. My son got this game for Christmas from his uncle, so we installed it on his computer and he started playing. By the end of the week he had 24 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just, watching YouTube. So i decided to make a Steam account and get this game to see if I could maybe play alongside him. loaded into the game, made my character and world and started playing but I was stuck on what you where supposed to do. I asked my Son for help and he hosted a game for me to join. loved it as it was the best time had spent with my Son since my wife had died. This game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories."
108,gem jelek anjing senjata senjata ga jelas kek bisa pulak muncul malaikat dari langit dan membunuh jombi jombi jahat tapi langsung oneshot dan mgenshisap musuh (wtf) sinting sinting game kotnol
109,Playing Since 2012 in Counter Strike Online indonesia
110,The auction is the best part in this game.
111,we are count
112,"It`s fine, but the devs are making it too much like anime, i mean weapons, anything.
For me, i would like the 2017 one, the animations, decoders, drops, the hype when something good drops, not like now
When i first get my Magnum Drill, i was overhyped, now, just like ""huh, nice"""
113,"Counter Strike with Anime Catgirls and Zombies.

Also a Gacha Game with a lot of microtransactions.

And somehow it's still on GoldSource. 

Honestly worth playing just to see how weird it is. Especially since it's free. 

"
114,very fond memories when csgo wasnt free
115,This game is the reason why women hate me
116,csgo
117,hard 9 no knobs
118,Huge p2w game. Dont Recommend.
119,Not a bad game to lose some time on it to bad it is over-saturated with micro transactions
120,Bad graphics bad playing
121,Just Play CS:GO or CS:S Instead
122,Had so much fun back in the day. When me and my friend decided to hop back on it was all pay to win. Disappointing...
123,"Yeah this is terrible. Put tiddies in it. People will give us money. Take the 'Counter Strike' name off it, and put 'Genshin Impact' instead."
124,this game dosent even luanch
125,"very good game, for f2p :)"
126,p2w
127,"this game is the kind of game you play for an hour, delete the game, come back a year later, and repeat"
128,I dont remember shit from this game
129,Game would not launch no help whatsoever!
130,Game doesn't start.No fixes in the steam community.
131,it always makes me downlod stuff i dont need
132,bad game
133,glorious china!!!!!!!!!
134,kontolll
135,
136,zombie play free 800$ yes
137,This game turned me gay but it was fun
138,//
139,Pickle Clicker is better changed my mind
140,is good
141,nice
142,cs 1.6 but with zombies
143,"It really fun but The weapon just so much OP now, but it fine since the event give you a OP weapon too"
144,"This game is Pay To Win, but i love ass so love this game"
145,cs 1.6 but with gacha p2w weapons but you get some free weapons after you started playing
146,free minecraft
147,Nice
148,id rather watch jake paul
149,"It's a lovely game ,always loved the modded zombie servers on the normal counter s but it wasn't as developed and fun as this , always good updates ,never disappoints"
150,anime tiddies
151,"It is extremely fun, but also extremely P2W ( Pay To Win )"
152,i like men and morbius
153,Do not play this game if you're looking for actual csgo like fps game. this game is usually much more fun playing zombie modes. which is like infection tag but players have op weapons to stay away from zombies but zombies are still able to catch all the players if they aren't too careful.
154,"Bro game sucks, I came to see hot women. I did not see hot women"
155,funni
156,pay to win but ok
157,"aptal bir güncelleme yapmışlar. oyun 20 saniye oynanmıyor, direk atıyor oyundan. sizin gibi yapımcılar umarım çok yaşamaz. şeyine takıp da birisi yorumlardan derdini anlatan herhangi birine cevap vermemiş. oyun değil yapımcı ve geliştiriciler dandik. bu kafayla çok yaşamazsınız."
158,"THIS GAME IS A MASTERPIECE, IT CAPTURES EVERYTHING THAT MAKES CSGO GREAT AND LEFT 4 DEAD.
IF I HAD TO RANK THIS GAME IT IS GOING ABOVE BACK 4 BLOOD."
159,"This is the game I played with my friend that couldn't afford games at the time, we were both young so it was fun for the first hours. Though looking back this game is an absolute dumpster fire no one should play."
160,MANTAP
161,P2W Powercreep
162,"Hello, I'll like to give some important notices about this game:

[h1] 1: [/h1]
Beware of the anti-cheat of this game, It leaves a open holes for hackers due to the insecurity of the anti-cheat.
XIGNCODE3 (the old anti-cheat Nexon used for FPS games) tracks your PC all the time for no reason what so ever,
Also, the encryption of this anti-cheat is crack-able to hackers, resulting in your personal information being sold or leaked,

[h1] 2: [/h1]
This game is filled with micro-transactions, but unlike CS:GO, it's not just cosmetics, these are OP weapons.
Generally, you'll gain these weapons by points or by real life currency,
Paid decoders are more valuable and give much rarer items than the point decoders and they don't have a purchase limit unlike point decoders, leading to more people wasting their money on more powerful gear.

[h1] 3: [/h1]
Your account can be wiped any time without any reversal or any compensation, Nexon is overall a greedy company and rarely will help with any financial support.
These wipes can be caused by server error or not agreeing to their ""new terms"" after a few days.

[h1] Conclusion: [/h1]
Please just buy Counter Strike 1.6, It will cost you less than this game and most of other Nexon games combined,"
163,"i liked game skins and guns effects, modes 
10/10"
164,"I didn't even launch the game (well I did... like 7 years ago). Requires admin account access and, according to their privacy policy- [b]share user information with third-party partners and service providers[/b], including payment processing and gateway companies, platform services, game developers, game publishers, game console providers, customer support services, cloud storage and hosting providers, [b]social media companies (who may collect information when you use the Services or when you connect the Services to your social media accounts) and analytics and advertising companies[/b], to help them provide and improve the Services and operate their business. (that probably means they sell it lol)

Yeah, I'm not giving you admin access to my system lmao."
165,"⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀ ⣀⣀⣤⣤⣤⣀⡀
⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀
⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆ is good
⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆
⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆
⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠸⣼⡿
⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉
⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇get it
⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇
⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇
⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠇
⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇
⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿"
166,gae-bolg
167,"I think it's a LOT more cooler and better to play than in Global Offensive but it does have some weird stuff.

Let us start with positives, yeah?

It is pretty fun to play, with cool guns to use such as the Quantum Horizon, or a Guillotine that you can throw.  I like the models. They're a bit weird, but they look nice to look at. Other than when you're not playing Zombie Z, I think you'll have a great time with this game if you like cool characters and weapons to use, and a lot of zombies to fight, a lot of modes to play, Because, honestly playing modes other than Zombie Z here is fun and is less rage inducing. Which we'll get to.  Permanent stuff gotten from decoders is kind of worth it.. but which we'll also get to.

Now on to the bad stuff, yeah?

It's so annoying playing Zombie Z. I personally think Zombies need a buff, because you just keep getting knocked back by good human weapons.  
It is so annoying when sometimes, one slash with the zombie arm at close range does the job but other times, you think you are close, but you're not. Git Gud - but I don't think that would work either because of how good players are in this game.  It's like trying to deal with melee mechanics from the 90's whilst you're being shot at. In my opinion zombies need a buff. Why are items that expire are here? It's so sucky - but if Lady Luck's on your side then you'll get it Permanent!  But it is so annoying though. Most modes are entirely empty, and it's only a few which get played often. Earlier on, I had no problem trying to find a Human Scenario but later on there's nothing. Zero. I don't know if the players hate those modes if it's so empty, I wonder where's people playing all modes.

It is a good MMOFPS.. If you're willing to pay and enter the RNG cycle. If not it's still fun though. I recommend it to players who love killing zombies and love using the weapons they can get but the Zombie Z mode is annoying enough you might as well not play it."
168,"Игра умерла.Если точнее,то её убил донат.Также убрали режим ""Прятки"",который был неплох и можно было повеселиться.Была убрана система крафта и теперь оружие без доната не получишь.Что касается самого доната,то тут дела очень плохи,так как донат просто имбалансный,как и новые пушки,которые клепают каждую обнову.Теперь у зомби нет шансов против людей и они даже на 3 метра не смогут подойти и их ждёт смерть,особенно если ты играешь на italy или assault,где куча донатеров-задротов засядут в кишке или на крышах с этими топовыми имбалансными оружиями зомби не смогут даже поцарапать людей.Онлайн в игре почти нулевой и можно встретить только одних турков,про пинг я вообще молчу,тк по кд у меня пинг 100-180."
169,this game just broken zombie is shit and this game be like give real money buy powerful weapon and you win
170,"FUNNY MOMENT I LIKE THIS GAME EPIC GAMES UNREAL ENGINE 5 UPGRADE UPDATE VERY MUCH APPRECIATED 
HAHAHAHAHAHAHAHA GREAT GAME EPIC MULTIPLAYER ZOMBIE GAME THIS GAME BEATS CALL OF DUTY ZOMBIES"
171,Nexon Zombies tududududdu. Goldsrc engine game. Fire 😎
172,I want my 11 minutes back
173,lost 3 of my accounts that all had 600hour+ playtime. PAY TO PLAY SH!T! yall make me sick.
174,ass
175,"8=D

This is how small my dick is."
176,"An odd one to be sure. Not all that great, has potential to be better."
177,"Can't get into it, everything seems pay-to-win. I love the other games in the Counter-Strike line up, but this one ain't it chief."
178,"you buy, you win"
179,"Game is meh, look at this instead.
⠄⠄⣿⣿⣿⣿⠘⡿⢛⣿⣿⣿⣿⣿⣧⢻⣿⣿⠃⠸⣿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⣿⣿⣿⣿⢀⠼⣛⣛⣭⢭⣟⣛⣛⣛⠿⠿⢆⡠⢿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⠸⣿⣿⢣⢶⣟⣿⣖⣿⣷⣻⣮⡿⣽⣿⣻⣖⣶⣤⣭⡉⠄⠄⠄⠄⠄
⠄⠄⠄⢹⠣⣛⣣⣭⣭⣭⣁⡛⠻⢽⣿⣿⣿⣿⢻⣿⣿⣿⣽⡧⡄⠄⠄⠄
⠄⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣶⣌⡛⢿⣽⢘⣿⣷⣿⡻⠏⣛⣀⠄⠄
⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠙⡅⣿⠚⣡⣴⣿⣿⣿⡆⠄
⠄⠄⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠄⣱⣾⣿⣿⣿⣿⣿⣿⠄
⠄⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠣⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠑⣿⣮⣝⣛⠿⠿⣿⣿⣿⣿⠄
⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠄
"
180,its shit
181,game dont work
182,i
183,ITS A FUN GAME OF COUNTER STRIKE AND ITS FREE GET IT NOW ITS SO FUNN
184,I can't believe this came is still getting content updates... unlike TF2
185,what the hell happened to this game?
186,this is the most stupid thing you can play out of all the free games on steam
187,Nice game
188,"If you're gonna play this game, be ready to decay both physically and mentally."
189,my eyes hurt
190,trash ass dogshit flash game
191,"this game dose not have any item last forever like the costumes the guns and all those stuff have like from 1 day or 7 days and then it will all gone and the shop have very basic stuff (and some of them are limited too) 
the game is cool but when u only get your costumes and guns you like by paying money ....im sorry but i wont do it"
192,"I played this game for 200 hours, several years ago, then I decide to play it again, I hop back in, and guess what? they had a major account migration, and anyone who hadn't migrated in the time frame they specified had his account wiped, I sank too much time and money into this turd, and they just wiped my account, also not to mention that most of the game's modes are just pay to win really, the gameplay boils down to who has the most expensive, and rarest weapon, just garbage."
193,"Play this game if u really hate urself and need something to do with ur time. u will be picked up chewed and spat out and u will question ur sanity every 10 minutes but u keep coming back because u would rather feel the emotional pain than the nothingness that comes with other games.
U have been warned!"
194,Nahh...
195,I think this was fun when I was 15 years old in 2000
196,It was neat for a while but I also played back when it was just zombies. Not my cup of tea it is free to try though.
197,yes
198,absolute dogshit never download this
199,gg
200,Bruh
201,"game studio so die
"
202,it was cool when it used to be nexon zombies but now its a piece of garbage no one likes
203,like this
204,fun
205,P2W JANCOK
206,YES
207,I got viruses
208,"Goddamn game has gone to shit since they released guns that the player does NOT have to aim.  Was chasing a guy as a zombie, they were facing away from me, yet STILL blasted me with a laser?  Fuck the developers, and fuck this shitty ass game."
209,Sme...
210,"Counter strike but with roblox studio elements, and big anime tiddies.. WHERES MY CREDIT CARD!!!"
211,hpoly shit this game sucks
212,yee
213,gg
214,good
215,"generic korean pay2win opens in windowed mode worthless dog sh*t.
 UI is awful / tons of popups to buy stuff when i haven't even played a single game yet
the audio is awful
i want my money back
battlegrounds 3 is the best source game, don't @me"
216,Great! its a good game like Crossfire but this one is unique and the problem is take so long to open the game.
217,"The replacement of CSO (Counter Strike Online) I think, for those who like to shooting zombie i very recommend to play this game"
218,its good beah
219,What the????
220,lagging
221,"As long as exit button works, we're all happy"
222,this game's development has a quite  story to tell
223,good game
224,praydator
225,is fun
226,really fun if u have friends and then try out each other's maps yall made
227,goood
228,this game always make me disconnect ingame and its been a long time launch to go back ingame and make me pissed
229,haha zombie scenario katana go brrrrrrrrrr
230,best game
231,fun
232,NOT RECOMMENDED
233,"my opinion:
⢀⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀⣀⣀⣤⣤⣤⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆ Very
⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠁⠸⣼⡿
⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉⠀⠀⠀⠀⠀
⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀ Godly
⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠹⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⠻⠿⠿⠿⠿⠛⠉"
