,0
67,"This game saved my life.

I am 27.

My ex-wife and I have a daughter together, and adopted our son together. They are now both 4 years old.

When we were going through our separation, I found myself lost and miserable. I was self destructive. I got so mad one day from everything spiraling out of my control that I punched some concrete in a moment of overwhelming emotion. That caused me to break my 5th metacarpal in my right hand... my working hand... my games hand.. the hand that I held and carried my children to bed with.. The hand I desperately needed to make sure I could continue to provide.

After learning of the severity of my self-inflicted damage, I was borderline suicidal. Keep in mind that just a few months before this, I was the happiest man with no history of depression or anxiety. I have never had fits of rage, or been one to break down and cry, but I was in a low spot that just really buried me from being able to see the light on the other side.

Having nothing better to do, I searched for a game I could play, ONE HANDED while I recovered. I somehow stumbled upon this game and read some of the reviews. I decided that it had to be worth a shot... I must admit, I didn't beat the game, or play nearly as long as some of you. In fact, I may have only played this game a day or two.. With that being said, after doing so, I had a new found joy and hope for life. I was able to put behind me the pain and suffering that had been cast over me. I was able to experience other peoples joy and happiness. I was able to see the fruits of my ""labor"". I relaxed for 5 ♥♥♥♥ing minutes to this music long enough to realize that I was going to be okay.

After coming to that realization, I turned the game off, and I went back to work. It hurt my hand like hell but I was motivated. I stopped feeling so damn sorry for myself, and I became the father I needed to be in that moment, not the weak boy I was behaving as.

Today, I am close friend with my kids mother. We don't fight, or argue, or say hurtful things to each other. We are parents, and friends.

I now have 3 kids. My third child is, wait for it, ALSO 4 YEARS OLD. The woman I am with was going through a very similar situation at the time of my own separation, and we just stumbled in to each others life unexpectedly. We have been in a relationship for a year now, and are very happy together.

Moral of the story, you never know what life holds in store for you, and if I would have given up when all the odds were stacked against me, I wouldn't be where I am today. This silly little game helped me realize that.

Thank you
"
68,"One of the most rewarding games I've ever played. After putting over 1000 hours into this game, I think I can safely say it's in my top 3 games of all time. Rewarding competitive play and awesome for just goofing off with friends."
69,Its amazing
70,"great game
"
71,"This game makes me wanna hurt myself and jerk off to my plays at the same time....
i do think im decent at this game but than i play against people who make me look like a sitting duck...
this game is perfect to develope psycologicol problems"
72,Fun to play from time to time
73,don't do it
74,nope
75,:3
76,10/10
77,Great game 9/10. Workshop needs multiplayer. Local scene 1/10.
78,"Rocket boosted RC cars kicking oversized footballs, what's not to like? Easy to play, difficult to master. 100 hours in, I still can't hit an aerial goal to save my life. Genuine fun to play though at all skill levels, and one of the few online multiplayer games that isn't too much of a toxic quagmire to wade through."
79,"Hard to master, but I like it"
80,Very good car soccer game mens
81,Yeah its okay ig
82,Highly recommend this game.
83,cars:)
84,"good game
"
85,shit game
86,W
87,I have forgotten what the outside is like...worst game ever.
88,good
89,its fun but rage enducing
90,cars + soccer  = fun
91,"its litteraly cars and soccer, backetball,and hockey. either u wanna play thoes things or not"
92,it's addicting. what can i say
93,I'll flip reset on your dead grandmas pussy.
94,"its pretty good
"
95,4k hours and nothing to show for it. Good game tho
96,yeah
97,This game will drain your life force
98,"Rocket League has been a sick experience, there are some problems in the game but it's been overall a very fun game to play."
99,fuck you epic
100,"Car soccer good, Epic Games bad"
101,Played it for a few hours. It seems fun for now might contuine playing for a bit more
102,"boring i dont care abput balls and dumbass cars
"
103,"Awsome gameplay, but high learning curve."
104,fun
105,"No
"
106,This is Rocket League
107,for christinon ronaldo
108,funny
109,En iyi online oyun
110,ball
111,Wocket League
112,This game give a depression :)
113,literally the worst community in the world tbh also the game is dog shit full of delusional players and some antisocial fat cunts
114,"great game to play when you only have 10 minutes here and there, however, some network problems right now"
115,"None of my hours were willing. My friends have forced me to play this game and I wish I could take those hours back. It has brought me nothing but pain and suffering. Would not recommend. Keep your sanity, stay away."
116,jah
117,"good game
"
118,I miss open nets all the time. Game's fantastic.
119,stopped playing for about 9 months but i redownlaod it and its ok ig
120,car ball bad
121,"Amazing, life-like game play physics. Awesome selection of skins and decors. Amazing graphics, addicting game play, what else is there to say?"
122,insane gameplay
123,Awesome!
124,i addict
125,pretty good game
126,kinda mid ig
127,good game yes yes
128,Car hit ball go fast brrrrrt
129,Unless you have your whole life to dedicate to rocket league. you will always be cheeks.
130,"⠀⠀⠘⡀⠀ ⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠑⡀⠀ ⠀Rocket League  Enjoyer⠀⡔⠁⠀⠀⠀
⠀⠀⠀⠀⠈⠢⢄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⠴⠊⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⢸⠀⠀⠀⢀⣀⣀⣀⣀⣀⡀⠤⠄⠒⠈⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠘⣀⠄⠊⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄"
131,"
decent
"
132,oik
133,solid
134,;1' /ג/ ג
135,so good
136,Its okay
137,"realy fun to play with friends
"
138,"Game fun, me like."
139,"Very fun. But very hard.
"
140,Fun
141,Car Soccer
142,(╯°□°）╯︵ ┻━┻
143,Very nice and comlpex game
144,If you enjoy sarcastic Quick Chats then I have good news...
145,very god gamer
146,i put way too many hours into this game
147,Sure
148,What a save!!!
149,
150,j
151,hit ball
152,"This game is fun to play solo or with people you enjoy gaming with. I get to load it up once a year or so and drive around in the tumbler from TDK trilogy and once I have that fix, I uninstall the game again.

But I have to do this with a tiny picture in the middle of my large, beautiful monitor.

This was a new issue when the game joined up with Epic Games instead of Steam and did the cross-play shenanigans.

I tried to find a fix for this issue. I asked The Google and the only answer I found was, ""Hit alt-enter."" That didn't work. I got a tiniER screen in the middle of my desktop instead of in the middle of a black screen. I went to the Steam discussions. Those are all locked and gone (presumably after the Epic Games shift) and the FAQ section of their locked topics showed very little. So I went to the Guides section, in the hopes that someone posted a fix for this graphics issue. No help there, which brings me to the end part.

Most of the guides that players have posted were not about how to play the game better, not about how to fix graphics problems (there was one with suggested settings, but the fact that all he did was type out the descriptions of each setting that I could clearly see when I moved the mouse over the individual settings is really sort of like that other guide I saw, but that one I put in the next category.) MOST of the guides were about how to be a jerk. How to be a troll. How to be toxic and get away with it. How to get other players to rage and then report them. This is next level toxicity in a community. Oh, and that other guide I mentioned? How to uninstall the game, with the implication how to uninstall because you are not a good player and can't ""git gud"" or whatever those people are saying these days.

TLDR: some fun game play, but a swirling sea of toxicity if you want to play online with anyone other than those you know personally."
153,"gg
"
154,game bad
155,"Don't play this game ever it sucks, good game"
156,"Bad physics of the game. Requires too much time to be proficient. Your ""friends"" always blame errors and losses on you"
157,Good
158,trasah
159,good
160,"It's a good game to play with friends
"
161,"Rocket league is a funny game concept exceptionally executed. The idea of cars playing soccer is hilarious, however the game is far more serious than this. Every dame of rocket league you play is filled with intensity and will have you inching slowly closer to your monitor. You will find your self making an epic save and cheering with your friends or watching your teammate score an incredible goal. If you don't yet have the joy of playing rocket league in your life, you are missing out."
162,IT IS SO FUN WHEN YOU GET GOOD
163,
164,"great game and its pretty challenging. If youd like to sweat yearss of play time, this is the game for you!"
