,0
75,"great game, died by hounds,lighting,starving,overheating,hallucinations,pigs,beefalo,spiders,bees,freezing,fire, food poisoning,earthquakes,and lastly frogs. buy this game if you want to get kicked in the balls and have your heart get rip out of your chest and get tap danced on."
76,Amazing game. Turned down most of the monster settings and my previously non-gamer wife and I enjoyed it non-stop for an entire weekend.
77,i starved
78,yez
79,"There's a bit of a learning curve or I'm just bad at the game. Whatever the case, this game is very fun and my husband and I love playing together."
80,Wonderful game especially fun in co-op.  Makes you question your existence as well as what's in your fridge.
81,pretty good
82,i love beating up animals
83," its a fun game played it with my brother and dad
"
84,"Terribly boring and slowly paced, zero explanation on how to do anything in the actual game itself showing the devs pure laziness, making the players look up how to do the simplest of things to even slightly progress."
85,This game taught me I don't need friends.
86,"gud gaem, veri diffkult"
87,"Came for the art style

Forgot to continue playing 

9/10 love indie games with artstyles with unique twists"
88,"great game, super fun. even better with friends!"
89,No sex 0/10
90,Addicting
91,I recommend BBQ sauce with a cheese burger and multiple bacon and onions
92,Its hard but fun  love exploreing
93,All I do is chop trees while my friends feed me. Then I alt+tab and die.
94,good
95,HI
96,Very fun with friends :)
97,R.I.P. Florian
98,Nice Game
99,"advantages:
-you can play with your friends
disadvantages:
-you have to find friends first"
100,"I love the art style, love the lore, and if it seems hard, it's really just trial and error."
101,I hate the turkey who keeps taking my berries.
102,"Hard, but good"
103,"yeah fo shoe
"
104,"An amazing survival game, with a lot of charm in it's character design, art-style, animation and world."
105,:)
106,don starve
107,"Great depth!
"
108,nah
109,"its like the paint of portal but instead nature wants to kill you, i love it!! thanks klei for all the memories"
110,"Worth Buying Has alot more stuff than original don't starve And also a Multiplayer!
Gifted The free copy to one of my friends and He says the game is really fun."
111,"I don't like video games and I love this game.
"
112,noice game to make nico go cray cray
113,hbng f
114,"I am a 406 yo fat lesbian mother, probably one of the youngest people playing this game. I am a single mother to my uncle, who is 25 now. My son got this game for Penismass in 2012 from his mother, so we installed it on his lapcock and he started wanking. By the end of the day he had 3000 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my big fat greasy balls, as they are always out in public. So I decided to make a Steam account and bake some bread to see if I could maybe play alongside Jeffs' mom. I loaded into the game, came, and started nutting but I was stuck on my huge penis. I asked Joe and he hosted a game for me to join. I loved it as it was the sexiest time I had spent with my balls since my wife had died. This game has ever since brought me and my closer again and now we actually spend time together  and outside the house together as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many  and happy and memories."
115,A community made up of people who are quite literally willing to kick players for dying a lot because they're new is just toxic and not worth your time.
116,What can I say the game speaks for it self. “Don’t starve” story of my life and Now living with my significant other “don’t starve together” is chapter two of my life! Great game though!!
117,"a real classic, its kinda hard at first but once you find your way its so fun"
118,"Fun yet challenging. Cute art, good soundtrack."
119,"Very fun, especially with buddies"
120,yar
121,"i refuse to elaborate
"
122,great game c:
123,"This game embodies the work smarter, not harder mantra. It's super fun as long as you are vigilant. Also, you can laugh at your friends when they repeatedly die ..... because they weren't paying attention to the dark or their torch or, you know, the many, many enemies you may encounter : )"
124,"This is the perfect game to enjoy with your friends.  I like the cooking feature, and gardening feature."
125,"A lot more fun with decently large groups, still very fun even if its single player.
I need more friends who like this game tbh"
126,"Super interesting game to play with friends. Although it's super challenging at first, but in my opinion that just adds more depth to the game."
127,please don't starve :(
128,"A game aware of what they want their game to feel like. A rich and wonderful world with superior survival game mechanics. A perfect balance of challenging and rewarding. Steam Workshop offers great quality of life mods; though the game does not depend on mods to offer a great experience.  

If you like survival games even a little bit, give this game a chance! You will not be disappointed."
129,fun
130,家的感觉
131,extremly good but you have to play for a while to have fun
132,good
133,good game
134,mm yum for edaters who like to swear from ballz and then lick the sweat and
135,my friends are addicted to this game and are in love with the characters (literally) :c
136,.
137,nice
138,"Chaotic, gives you anxiety, but amazing mechanics and a lot of fun to play with friends."
139,"Love the Gothic Victorian charm to the art, and clever text quips from the characters. Can be tough to start depending on how the world turns out (randomized). Great game with friends! 11 out of 10 will purchase as gift for friends."
140,"Be careful trying this game. Once you make it past the initial challenge of survival there is a lot of content to suck you in! Also I highly recommend checking out the shorts about Don't Starve on Klei's Youtube channel, the intriguing lore is part of the reason I love this series.

Very worth playing with friends! Supports up to 6 people or potentially more if you invest in a server.

Also modding support is fantastic, there is many QOL and content mods to shake the game up and improve upon it. Also, Klei themselves have been hard at work updating the game, I'm always eagerly anticipating the next content drop!"
141,"I just like to play ft a friends then after 40 days of game days il just set everything on fire to see how he cryes.
Guud game Frends needed"
142,"10/10 recommend
beat this shit after 100hours"
143,"I remember being excited back in the day to play Don't Starve multiplayer, it was just a wonderful new thing. But DST has grown to be so much more than that, def worth checking out if you're on the fence"
144,starving for more
145,gud stuff.
146,fun. kissed my mate callum. he gifted me the game. i kissed him.
147,It's ok i guess only played it for a little bit though.
148,"I actually tried playing it a couple times, I have never got trough more, than 3 bosses. The game is nice, hard and great. With the Terraria collaboration, I even tried it again, but I guess Im not good at it, or dunno, the game is really complicated and hard for me. Maybe someday, I will finish it, but I dont know actually for sure."
149,"dont starve, dark scary, water bad, light good, fire good"
150,so good game
151,"good
"
152,dead space chapter 2
153,Epic
154,"great game, complex at first but is really fun with friends"
155,"If you're looking for a review on this game you've come to the wrong place, but if you're looking for an outstanding pie recipe you've come to the right place.

Ingredients:

1. 6 tablespoons unsalted butter
2. 1/2 cup white sugar
3. 1/2 cup brown sugar
4. 1/4 cup water
5. 1/4 teaspoon cinnamon
6. 1 pinch salt
7. 5 apples - peeled, cored and sliced
8. 1 pastry for double-crust pie

Directions:

1. Preheat oven to 425 degrees F (220 degrees C).
2. Combine butter, white sugar, brown sugar, water, cinnamon, and salt in a saucepan over medium heat. Bring to a boil, remove from heat and set aside.
3. Roll out half the pastry to fit a 9-inch pie plate. Place bottom crust in pie plate; pour in apple slices.
4. Roll out top crust into a 10-inch circle. Cut into 8 (1-inch) wide strips with a sharp paring knife or pastry wheel. Weave the pastry strips, one at a time, into a lattice pattern. Fold the ends of the lattice strips under the edge of the bottom crust and crimp to seal.
5. Pour butter-sugar mixture over top of pie, coating the lattice, and allowing any remaining sauce to drizzle through the crust.
6. Bake in the preheated oven for 15 minutes. Reduce heat to 350 degrees F (175 degrees C), and bake until the crust is golden brown, the caramel on the top crust is set, and the apple filling is bubbling, 35 to 40 more minutes. Allow to cool completely before slicing."
156,yes
157,good
158,e
159,CANT ADD MODS AND PLAY WITH MY GIRL FRIENDS.
160,no deer poop
161,"This is a neat little survival game with a high entry barrier due to a lack of information resources in-game. It's not exactly intuitive at the start, but once you really get going, things start making sense.

also the designs are good so that's that"
162,Great survival game with friends and it has a ton of content to explore. Pretty challenging gameplay with a lot of replay value.
163,"Don't Starve
do that again

good game"
164,I hate rain
165,"die to a cat, a frog or a hairy spider...your choice."
166,"Seems liked a fun game however very little is inherently intuitive and it takes hours of researching on the wiki how to do/craft/define the parameters of what things are. If you got the time to invest in figuring out what the flim flams and quigquams do with the floof stumpf. 
Coming from games like green hell where you dont know what you can craft off the bat but with a little trial and error and hintful creativity you can make the tools needed i appreciate games that challenge you in this sense but dont force you to read a dictionary just to play much less enjoy it.

I'd give it 3.5/5. Only due to the huge turnoff of learning all the random bits which you NEED to know. This game would be much more enjoyable with someone that could explain it all as you go along in order to prevent alt-tabbing every few minutes."
167,so good
168,one of the games Of  all time
169,"its fun and all but since the new update it keeps crashing when i try to load a world
"
170,"It depends, are you looking for fun or competition? Either way for good or bad people you certain going to suffer quite a bit"
171,"this game is like terraria
"
172,its a good game
173,thumbs up x100
174,good game ngl
175,"⣿⣿⣿⣿⣿⣿⣿⡿⡛⠟⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⠿⠨⡀⠄⠄⡘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⢁⠼⠊⣱⡃⠄⠈⠹⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⡿⠛⡧⠁⡴⣦⣔⣶⣄⢠⠄⠄⠹⣿⣿⣿⣿⣿⣿⣿⣤⠭⠏⠙⢿⣿⣿⣿⣿⣿
⣿⡧⠠⠠⢠⣾⣾⣟⠝⠉⠉⠻⡒⡂⠄⠙⠻⣿⣿⣿⣿⣿⡪⠘⠄⠉⡄⢹⣿⣿⣿⣿
⣿⠃⠁⢐⣷⠉⠿⠐⠑⠠⠠⠄⣈⣿⣄⣱⣠⢻⣿⣿⣿⣿⣯⠷⠈⠉⢀⣾⣿⣿⣿⣿
⣿⣴⠤⣬⣭⣴⠂⠇⡔⠚⠍⠄⠄⠁⠘⢿⣷⢈⣿⣿⣿⣿⡧⠂⣠⠄⠸⡜⡿⣿⣿⣿
⣿⣇⠄⡙⣿⣷⣭⣷⠃⣠⠄⠄⡄⠄⠄⠄⢻⣿⣿⣿⣿⣿⣧⣁⣿⡄⠼⡿⣦⣬⣰⣿
⣿⣷⣥⣴⣿⣿⣿⣿⠷⠲⠄⢠⠄⡆⠄⠄⠄⡨⢿⣿⣿⣿⣿⣿⣎⠐⠄⠈⣙⣩⣿⣿
⣿⣿⣿⣿⣿⣿⢟⠕⠁⠈⢠⢃⢸⣿⣿⣶⡘⠑⠄⠸⣿⣿⣿⣿⣿⣦⡀⡉⢿⣧⣿⣿
⣿⣿⣿⣿⡿⠋⠄⠄⢀⠄⠐⢩⣿⣿⣿⣿⣦⡀⠄⠄⠉⠿⣿⣿⣿⣿⣿⣷⣨⣿⣿⣿
⣿⣿⣿⡟⠄⠄⠄⠄⠄⠋⢀⣼⣿⣿⣿⣿⣿⣿⣿⣶⣦⣀⢟⣻⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⡆⠆⠄⠠⡀⡀⠄⣽⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⡿⡅⠄⠄⢀⡰⠂⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿"
176,10/10 Kittykit exists
177,its ok
178,yes i would because yes yes yes
179,TOP!
180,Great game to relax and play
181,Very fun 100% Recommend!
182,i storved
183,feel hell with a buddy ;))))))))))))
184,"It provides a fun way to play Don't starve with your friends, while also adding some unique characteristics that set it apart from the original game"
185,dont starve with bozos
186,I like that configuring settings and using mods can make the game less challenging or much harder. You get to choose what experience you want.
187,"Beefalos, but together <3"
188,qko
189,pretty fun
190,ok
191,"I got killed  by a yeti nice 
10/10"
192,kasi ano kasi ganun dahil yuhh so buy this game
193,"This is a fun game to play with friends, or even alone. I played Don't starve alone for a long time, but now even if I want to play solo, I choose DST because of the extended options."
194,"Friends NEEDED to play
not recommend for single player"
195,"I always got irritated at this game with my then-friend group. Looking back on it, I shouldn't have taken my time with them for granted."
196,super valid hella bitches game pog asl af
197,"I didn't think this game was for me. I bought it YEARS ago because my friends were into it and i didn't really get it. Upon chance, I bought it for console so my sister and I could play at our own pace. NOW I LOVE IT."
198,this game is so good that it makes me want to whip and nae nae.
199,game make me hungry
200,"Is there another game, where you can play a small boy trapped in a spiderbody?"
201,Fun survival game
202,"it's awesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! fun wif frien
:D
"
203,"Pick Character
Call him George
Gather resource
Try to make base
Make base
Go adventuring
Get lost
Attack something
It's stronk
Die
Repeat

"
204,fun game for a minute. something different than other games. I starved together.
205,It's crazy how every time i play this game i find out about a feature i had no idea existed and the love and attention shown from all the updates is *chefs kiss*.
206,"My wife bought this for me so that we can play it together. Right now, we play in our own server with just the 2 of us and I have to say that the first few runs were very painful and not enjoyable at all, BUT that quickly changed. The more we learned about the game, the more we played, the longer we got to survive with each run. Teamwork is key here and it's important to gather resources in preparation for the next season (or you're screwed, lol). One of the most enjoyable things about this game is definitely learning new things and building a fort. There's also something very therapeutic about gathering resources - from picking up items from the ground to gathering twigs. I could do all day. I have to say though that each run gets longer and longer. The more you learn, the longer you survive; therefore the longer your runs get. Some of our runs can go for as long as 4 hours. It's actually crazy how addicting this game is. I highly recommend it. If you can run a server with 5 friends, you're gold. Enjoy the game!"
207,Poor experience.  It is easy to die when you enter or leave the under earth world. I dont know what happened. When I loaded and find I was killed by bat or rabbit. terrible experience.
208,"Game makes me cry at times but I love it, I love that the developers still update it regularly and we also got a healthy modding community so if you're looking for something that doesn't hold your hand and lets you learn through trail and error this is it."
209,"A unique take on the survival genre, funner with friends than alone, although can easily be enjoyed alone. If you die the world is reset."
210,good pretty good
211,"Definitely don't play if you get frustrated easily. It is very hard to make progress and the default is perma death (with the exception of a few ways to respawn). But if you can get past that it is incredibly addicting and fun as hell, especially with friends."
212,"this game is amazing and i would recommend for anyone who likes survival games, single player or not, you will have a good time"
213,"It's all hounds
Everywhere I go
it's hounds

10/10 game"
214,"I will always recomend this game in the highest regard to anyone interested in a survival game with lore.

Although I haven't been in the community for this game in a little over 4 years, this game and its singleplayer version have legitimately changed my life forever.

I made so, so many friends and I still have some of them, but the fact that I met them led me down new roads to change and grow and become the person I am today.

I owe you, Klei."
215,"Is nice, and better with friends, any way, this is the hardest survival game that i played !"
216,"Game constantly disconnects in local only mod. Klei servers constantly crash and are completely reset. Private servers, constantly crash and go offline. Klei, fix your game."
217,I starved
218,"yes
yes
yes
yes"
219,"I did the exact opposite of what this game's message is, but its a really good game"
220,I starved
221,"The game is very well made and has both style and substance for those with the patience to master it. That is not me!
 
I can't say I find the ""not starving"" (exploring, scavanging, crafting, fighting, base building) apect all that enjoyable. It's very trial and error with punishing difficulity. That's not really an issue but I wouldn't call it ""fun"" so there's nothing beyond the art and character that keeps me coming back. I love Wurt, her personality and unique perks but that doesn't hold much water in the long-run, sadly...

I don't really enjoy the fundamentals like moment to moment gameplay, paper flat perspective, movement and controls so this isn't a game I will stick with. It feels like a waste of time that can be fun with friends, but any other multiplayer game would be equally or more fun."
222,good game.
223,hehe beefalo
224,"remember don't starve together, starve alone"
225,Excellent game to play with friends.
226,"ITS FUN
"
227,"By the time I'm in the game, almost every other player is a pro. As a beginner, almost every hostile obstacle is hard; the bosses, weird weather events. The skill gap between me and everyone else is just huge. But there's something about overcoming obstacles ending up giving you satisfaction in this game. You have to craft various items and plan ahead for every events as well as seasons. To succeed in doing these, one have to explore the entire map, collecting all the necessary resources. The thing is, the game has no tutorial whatsoever, so you have to learn through harsh and brutal experience. Or, you can find guides available online through youtube or wiki. I mostly depend on the latter, but still I am having hard time surviving past any boss spawn. The greatest aspect of the game though is sharing these experience with friends or good online people. If you play with fellow players it felt like the whole group is going against the world together. The sense of cooperation, doing different things to fulfil each other's need feel just so wholesome. The bad part is, there is a category of bad players called griefers who just sabotage your base and your group. Some of them pretend to be friendly and asking where your base is, and turns out they brought bosses to your base without any of you being ready or just burn everything down. And not everybody is welcoming of other player, making it lonely for me sometimes in my own server cuz I got nobody wants to play with me sometimes. Overall, one of the best game I have ever played. 8/10 rating"
228,"Absolutely stunning, only problem for me is finding the people to play it with, but public servers make up for it"
229,-
230,Really fun I’ve been playing this game for years and I moved to pc to experience mods. Obviously this game is more fun with friends. Don’t starve isn’t like other survival games which is what I love about it… as someone who has all the PlayStation trophies for this wonderful game I definitely recommend it
231,game bagus ada tentaclenya saya suka
232,Port shipwrecked and Hamlet you cowards
233,when i played this game i farted
234,Is good. Very easy to starve together.
235,"By far one of the most expansive games I’ve ever played.  The formula of the game is not difficult, but the execution is flawless and the challenge real.

Game is possible solo, and has a lot of exclusive content and features over the normal single player game… but get some people who enjoy this Tim Burton-esk survival rogue-like insert-buzzword-here game and it’s a blast. I’ve not even seen a third of the game probably and I keep trying and would like to think I’m not bad at it… but in a few years when I read this I’m sure I’m going to still say I knew nothing because there’s so much to discover and learn in this game!!!!"
236,This game is such a casual match 3 game i love matching the items together because it pleasures me
237,"It's very fun, challenging as well. Great game to play with hardworking friends. <3"
238,lots of little creatures
239,COOL
240,"I've put about 30hrs into Don't Starve Together and maybe another 10 into Don't Starve. The game does such a shit job of explaining well... ANYTHING. I get that some of the fun might come from learning but let's be real.. this is not a noob friendly game. Is the draw for most of you that there is secret knowledge that must be obtained through the wiki? Take say.. idk Subnautica or Valheim. Conan Exiles.. ANY other survival crafting game. Things might not be explained in the best way and there are things for you to figure out.. but you can manage just by playing and learning.

In DS/DST I feel like its pretty much a requirement to read the wiki. Like I can't have any sort of progression unless I read a guide/wiki on it. Its to the point where the game might as well just have the wiki in an in-game browser. Everything is just so obscure and maybe that's a huge draw for others and i'm probably in the minority here because the game has such great reviews and everyone seems to love it, etc etc.. but when does the game actually become fun? is the fun just reading the wiki and/or doing what guides say to do? If so.. why? why would having to follow a guide and do exactly what it wants you to do be fun? The game feels like work and that's about it. I guess it just isn't clicking for me.

The tim burton-esque art style is what drew me in to this game and I want to like it but I just seem to not be able to. I'd say i've given it a very fair try with around 40hrs and have played with friends, etc.. but really.. WHAT is it about this game that everyone seems to love?

ALSO: The combat is downright atrocious.. if you can even call it combat. Kiting is the only way of fighting? who thought that was a good idea? Sure you could just stand there and fight like normal with armor on, but to do that would be gimping yourself."
241,My playtime looks short but I have played about 12.8 hours counting the original Don't Starve and I have learned that you die a lot in this game. It's fun playing with people online and it's worth trying out if you like survival games
242,GOOD
243,Add achievements pls
244,play it all the time at work very good :)
245,I want a giant pet Woby
246,starving is the least of your concerns
247,"COOL GRAPHICS AND FUN
b̸̛̯̯̯͍͕̩͚͓̻̲̣̖̜̺͙̥̝̙̺̱̗̖̹̭̬̳͈̀͌͂̉͑͐̋͒̒͑͌̀̓̋̅̍͑͌̀̈́͝â̵̡̺͖̼̺̯̬͉̠͉̻̹͈͌̈̓̿̀̏́̑̃̇̓̔̄͂͛͒͊̚͜ḻ̸̨̧̧͖̬̹̳͕̬͎͍͍͕̞͔͕̖̞̞̻̳̰͇̙̙̝͌͂̀̈͑́̂̽͛͊̋̔͋̆̒̽̚ͅl̶̨̲͓̞̹̯̜͖̮̺͉̹͍̬̼̥͋̈́̂̎́̃̓͗̎́̆͐̂̈̀͂͐͐̌̍͌̈͒̋̋͒̔̔̚͠s̸͕̑̉̊͌́̃͑̈́̌̒̒̽̃͆̔̕
"
248,its good
249,Wickerbottom more like Sickerbottom :)
250,"yes
"
251,best game ever omg!!!!!!!!!!!!!! ^_^
252,"Was pretty fun until I lost 50 days of progress because a single bush caught on fire and burned down literally my entire base, crops- everything. Dumbest fucking mechanic I've ever experienced. Wish I could refund."
253,love this game to death
254,good when play with friends
255,Fun coop experience
256,"I love this game. It's all about surviving and there's A LOT to experience and explore.

However, It's definitely not for everyone as I have few friends who actually like this game...."
257,I starved false advertising but funny chest mouth was funny so I ain't complaining
258,"its good, dont know how my buddy eric has 500 hours on it"
259,it reminds me of when my parents drove me out in the middle of the woods and left me there
260,Very fun and super addicting. Something for everyone to do!
261,survival crafteo online + amigos trolls + arte goticon + catcoon gordo = si
262,"This is an amazing game, just be aware that default settings include perma death. but you can change it in settings."
263,i dont remember this game [-:
264,"I am a 52 year old father, probably one of the oldest people playing this game. I am a single father to my son, who is now 14. My son recently downloaded Don't Starve Together and in less than a week, he had already played for over 20 hours. This was terrible for me, as it was already hard enough for me to spend time with my son, as he is always out with his friends or just watching videos on Tiktok. So I decided to make a Steam account and get this game to see if I could maybe play alongside him. I loaded into the game, but I was stuck on what you where supposed to do. I asked my Son for help and he hosted a game for me to join. I loved it as it was the best time I had spent with my Son since my wife had died. This game has ever since brought my son and I closer again and now we actually spend time together outside the house as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories."
265,Tencent moment
266,Good Game
267,its a nice game i like art stile and ways to play
268,"the game lives up to its premise

just dont starve"
269,"A wonderful game. Great visuals, music, and game play. Very easy to customize, super friendly to mods, and the community is rich. if you like survival craft games with unique bosses, characters, and other creatures then this game is for you!"
270,"This game is so amazing! a category by itself! First day playing it and already spent 7 hours exploring what I believe to be tiny bits of the game. 
Can't wait for the next run."
271,"This game is very epic (YIPEEEE) I like it (YIPEEEEEEEEE)
(YAWHOOOOOOOOO) Play this game (RAUGHH) or else (MEOOW)"
272,"Awesome multiplayer. Really, the gold standard."
273,bewwy good
274,"Why are you starving?



The game told you not to starve.




So don't starve."
275,You will die.
276,"Play with friends, Dumb mistakes create stupid fun"
277,"Die, die again, have a lot of fun..."
278,10/10 played as wes to murder friends by having no food
279,I'm starving
280,ass
281,i was playing wx and died to rain after a hound wave
282,gg good
283,This is an amazingly difficult horror survival in the best animation style I've ever seen!
284,"its a multiplayer game that has alot to do
"
285,rweaghauriwghwariug
286,"buy the gaem,"
